
Call:  glmnet(x = x, y = y, alpha = 0.6, family = "gaussian", standardize = TRUE) 

     Df    %Dev  Lambda
1     0 0.00000 0.71360
2     2 0.00593 0.65020
3     5 0.01709 0.59240
4     7 0.03142 0.53980
5     9 0.04582 0.49180
6    12 0.05847 0.44810
7    12 0.06977 0.40830
8    12 0.07927 0.37200
9    13 0.08727 0.33900
10   13 0.09399 0.30890
11   13 0.09964 0.28140
12   13 0.10440 0.25640
13   14 0.10840 0.23370
14   14 0.11200 0.21290
15   13 0.11490 0.19400
16   13 0.11740 0.17680
17   14 0.11940 0.16110
18   14 0.12120 0.14670
19   14 0.12260 0.13370
20   14 0.12380 0.12180
21   14 0.12490 0.11100
22   14 0.12570 0.10110
23   14 0.12640 0.09216
24   14 0.12700 0.08397
25   14 0.12750 0.07651
26   14 0.12790 0.06971
27   15 0.12840 0.06352
28   15 0.12930 0.05788
29   15 0.13000 0.05274
30   15 0.13050 0.04805
31   14 0.13100 0.04378
32   14 0.13140 0.03989
33   15 0.13180 0.03635
34   15 0.13220 0.03312
35   16 0.13280 0.03018
36   18 0.13340 0.02750
37   18 0.13390 0.02505
38   19 0.13440 0.02283
39   20 0.13480 0.02080
40   22 0.13520 0.01895
41   22 0.13570 0.01727
42   23 0.13630 0.01573
43   24 0.13690 0.01434
44   25 0.13740 0.01306
45   24 0.13800 0.01190
46   25 0.13840 0.01085
47   25 0.13880 0.00988
48   30 0.13920 0.00900
49   31 0.13970 0.00820
50   30 0.14030 0.00748
51   32 0.14060 0.00681
52   32 0.14100 0.00621
53   32 0.14140 0.00566
54   33 0.14170 0.00515
55   36 0.14200 0.00470
56   38 0.14230 0.00428
57   38 0.14260 0.00390
58   40 0.14280 0.00355
59   41 0.14300 0.00324
60   42 0.14320 0.00295
61   43 0.14340 0.00269
62   45 0.14350 0.00245
63   49 0.14360 0.00223
64   56 0.14370 0.00203
65   59 0.14380 0.00185
66   59 0.14390 0.00169
67   62 0.14400 0.00154
68   62 0.14400 0.00140
69   53 0.14410 0.00128
70   57 0.14420 0.00116
71   61 0.14420 0.00106
72   64 0.14430 0.00097
73   65 0.14430 0.00088
74   62 0.14440 0.00080
75   64 0.14450 0.00073
76   65 0.14450 0.00067
77   65 0.14460 0.00061
78   70 0.14470 0.00055
79   74 0.14470 0.00050
80   76 0.14480 0.00046
81   79 0.14480 0.00042
82   82 0.14480 0.00038
83   82 0.14490 0.00035
84   83 0.14490 0.00032
85   84 0.14490 0.00029
86   84 0.14490 0.00026
87   86 0.14500 0.00024
88   86 0.14500 0.00022
89   87 0.14500 0.00020
90   92 0.14500 0.00018
91   95 0.14500 0.00016
92   96 0.14500 0.00015
93   96 0.14510 0.00014
94   98 0.14510 0.00012
95   99 0.14510 0.00011
96  102 0.14510 0.00010
97  105 0.14510 0.00009
98  106 0.14510 0.00009
99  107 0.14510 0.00008
100 109 0.14510 0.00007
