
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 52.280
2    1 0.00451 47.640
3    1 0.00826 43.400
4    1 0.01138 39.550
5    1 0.01397 36.030
6    1 0.01613 32.830
7    1 0.01792 29.920
8    1 0.01940 27.260
9    1 0.02064 24.840
10   1 0.02167 22.630
11   1 0.02252 20.620
12   1 0.02323 18.790
13   1 0.02382 17.120
14   1 0.02431 15.600
15   1 0.02472 14.210
16   1 0.02506 12.950
17   1 0.02534 11.800
18   2 0.02569 10.750
19   2 0.02626  9.796
20   2 0.02674  8.926
21   2 0.02714  8.133
22   2 0.02746  7.411
23   2 0.02774  6.752
24   2 0.02797  6.152
25   3 0.02817  5.606
26   4 0.03119  5.108
27   4 0.03405  4.654
28   4 0.03645  4.241
29   4 0.03845  3.864
30   4 0.04012  3.521
31   5 0.04171  3.208
32   6 0.04329  2.923
33   6 0.04457  2.663
34   6 0.04568  2.427
35   6 0.04662  2.211
36   7 0.04774  2.015
37   8 0.04936  1.836
38   8 0.05069  1.673
39   8 0.05181  1.524
40   8 0.05274  1.389
41   9 0.05406  1.265
42   9 0.05524  1.153
43  10 0.05623  1.050
44  10 0.05722  0.957
45   9 0.05808  0.872
46   9 0.05880  0.795
47  11 0.05963  0.724
48  12 0.06070  0.660
49  13 0.06158  0.601
50  13 0.06236  0.548
51  14 0.06566  0.499
52  15 0.06880  0.455
53  20 0.07532  0.414
54  20 0.08263  0.378
55  19 0.08918  0.344
56  20 0.09502  0.313
57  22 0.10040  0.286
58  25 0.10530  0.260
59  26 0.10980  0.237
60  27 0.11400  0.216
61  27 0.11760  0.197
62  29 0.12080  0.179
63  29 0.12360  0.163
64  29 0.12600  0.149
65  30 0.12820  0.136
66  30 0.13020  0.124
67  31 0.13200  0.113
68  31 0.13350  0.103
69  32 0.13480  0.094
70  33 0.13600  0.085
71  34 0.13700  0.078
72  35 0.13780  0.071
73  36 0.13860  0.064
74  39 0.13910  0.059
75  38 0.13960  0.054
76  42 0.14010  0.049
77  42 0.14070  0.044
78  41 0.14120  0.040
79  41 0.14150  0.037
80  42 0.14190  0.034
81  41 0.14220  0.031
82  42 0.14250  0.028
83  44 0.14270  0.025
84  45 0.14290  0.023
85  45 0.14320  0.021
86  45 0.14340  0.019
87  47 0.14350  0.018
88  49 0.14370  0.016
89  49 0.14380  0.015
90  49 0.14400  0.013
91  51 0.14410  0.012
92  52 0.14420  0.011
93  52 0.14430  0.010
94  53 0.14440  0.009
95  53 0.14440  0.008
96  55 0.14450  0.008
97  55 0.14460  0.007
98  57 0.14460  0.006
99  59 0.14470  0.006
100 59 0.14470  0.005
