
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.45070
2     2 0.006271 0.41060
3     5 0.018120 0.37420
4     7 0.032870 0.34090
5     8 0.047710 0.31060
6    11 0.060470 0.28300
7    11 0.071980 0.25790
8    11 0.081580 0.23500
9    10 0.089520 0.21410
10   10 0.096120 0.19510
11    9 0.101600 0.17780
12    9 0.106100 0.16200
13   10 0.109900 0.14760
14   11 0.113200 0.13450
15   12 0.116000 0.12250
16   12 0.118200 0.11160
17   13 0.120200 0.10170
18   13 0.121900 0.09268
19   12 0.123300 0.08445
20   13 0.124400 0.07694
21   13 0.125400 0.07011
22   13 0.126200 0.06388
23   13 0.126800 0.05821
24   13 0.127300 0.05303
25   14 0.127800 0.04832
26   13 0.128200 0.04403
27   15 0.128800 0.04012
28   15 0.129600 0.03655
29   14 0.130300 0.03331
30   14 0.130800 0.03035
31   13 0.131200 0.02765
32   13 0.131600 0.02520
33   15 0.131900 0.02296
34   16 0.132300 0.02092
35   16 0.133000 0.01906
36   17 0.133500 0.01737
37   18 0.134100 0.01582
38   19 0.134500 0.01442
39   20 0.134900 0.01314
40   21 0.135300 0.01197
41   23 0.135800 0.01091
42   23 0.136400 0.00994
43   24 0.137000 0.00906
44   25 0.137600 0.00825
45   24 0.138100 0.00752
46   25 0.138500 0.00685
47   26 0.138900 0.00624
48   28 0.139400 0.00569
49   30 0.139800 0.00518
50   32 0.140400 0.00472
51   31 0.140800 0.00430
52   32 0.141200 0.00392
53   33 0.141600 0.00357
54   33 0.141900 0.00325
55   36 0.142200 0.00296
56   37 0.142500 0.00270
57   37 0.142700 0.00246
58   39 0.142900 0.00224
59   42 0.143100 0.00204
60   41 0.143300 0.00186
61   47 0.143400 0.00170
62   50 0.143500 0.00155
63   54 0.143600 0.00141
64   54 0.143700 0.00128
65   56 0.143800 0.00117
66   61 0.143900 0.00107
67   64 0.144000 0.00097
68   63 0.144000 0.00088
69   64 0.144100 0.00081
70   67 0.144200 0.00073
71   66 0.144200 0.00067
72   66 0.144300 0.00061
73   67 0.144400 0.00056
74   67 0.144500 0.00051
75   70 0.144500 0.00046
76   74 0.144600 0.00042
77   75 0.144700 0.00038
78   75 0.144700 0.00035
79   79 0.144800 0.00032
80   81 0.144800 0.00029
81   82 0.144900 0.00026
82   78 0.144900 0.00024
83   78 0.145000 0.00022
84   79 0.145000 0.00020
85   81 0.145000 0.00018
86   81 0.145000 0.00017
87   82 0.145000 0.00015
88   84 0.145100 0.00014
89   86 0.145100 0.00013
90   91 0.145100 0.00011
91   92 0.145100 0.00010
92   94 0.145100 0.00009
93   95 0.145100 0.00009
94   97 0.145100 0.00008
95  100 0.145200 0.00007
96   99 0.145200 0.00007
97   99 0.145200 0.00006
98   99 0.145200 0.00005
99  100 0.145200 0.00005
100 100 0.145200 0.00005
