
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 56.370
2     1 0.001501 51.370
3     1 0.002788 46.800
4     1 0.003888 42.640
5     1 0.004827 38.860
6     1 0.005626 35.400
7     3 0.007421 32.260
8     3 0.009569 29.390
9     5 0.012040 26.780
10    5 0.014310 24.400
11    5 0.016240 22.240
12    6 0.018130 20.260
13    6 0.019740 18.460
14    8 0.021460 16.820
15   10 0.023080 15.330
16   13 0.025810 13.960
17   15 0.028720 12.720
18   14 0.031480 11.590
19   17 0.034010 10.560
20   19 0.036650  9.625
21   19 0.039480  8.770
22   21 0.041930  7.991
23   21 0.044370  7.281
24   26 0.047120  6.634
25   26 0.050380  6.045
26   27 0.053250  5.508
27   31 0.056040  5.019
28   33 0.058740  4.573
29   34 0.061190  4.166
30   35 0.063570  3.796
31   37 0.065740  3.459
32   40 0.068130  3.152
33   43 0.070390  2.872
34   45 0.072500  2.617
35   48 0.074460  2.384
36   51 0.076540  2.172
37   53 0.078450  1.979
38   54 0.080220  1.804
39   57 0.081900  1.643
40   58 0.083390  1.497
41   65 0.084770  1.364
42   65 0.086200  1.243
43   70 0.087480  1.133
44   71 0.088670  1.032
45   74 0.089790  0.940
46   75 0.090810  0.857
47   76 0.091810  0.781
48   80 0.092770  0.711
49   82 0.093790  0.648
50   84 0.094760  0.591
51   87 0.095700  0.538
52   92 0.096610  0.490
53   94 0.097440  0.447
54   94 0.098170  0.407
55   95 0.098820  0.371
56   95 0.099390  0.338
57   96 0.099900  0.308
58   99 0.100400  0.281
59  100 0.100800  0.256
60  100 0.101100  0.233
61  103 0.101500  0.212
62  104 0.101700  0.193
63  105 0.102000  0.176
64  106 0.102300  0.161
65  109 0.102500  0.146
66  109 0.102600  0.133
67  110 0.102800  0.122
68  110 0.102900  0.111
69  111 0.103000  0.101
70  109 0.103100  0.092
71  110 0.103200  0.084
72  110 0.103200  0.076
73  110 0.103300  0.070
74  110 0.103400  0.063
75  110 0.103400  0.058
76  112 0.103400  0.053
77  113 0.103500  0.048
78  119 0.103500  0.044
79  122 0.103500  0.040
80  124 0.103500  0.036
81  127 0.103600  0.033
82  129 0.103600  0.030
83  131 0.103600  0.027
84  133 0.103600  0.025
85  133 0.103600  0.023
86  136 0.103600  0.021
87  136 0.103600  0.019
88  135 0.103600  0.017
89  135 0.103600  0.016
90  136 0.103700  0.014
91  138 0.103700  0.013
92  139 0.103700  0.012
93  143 0.103700  0.011
94  144 0.103700  0.010
95  143 0.103700  0.009
96  144 0.103700  0.008
97  145 0.103700  0.007
98  146 0.103700  0.007
99  146 0.103700  0.006
100 147 0.103700  0.006
