
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = FALSE) 

   Df    %Dev Lambda
1   0 0.00000 8.6970
2   2 0.00789 7.9240
3   2 0.01454 7.2200
4   2 0.02007 6.5790
5   2 0.02466 5.9940
6   2 0.02847 5.4620
7   2 0.03165 4.9770
8   2 0.03428 4.5350
9   2 0.03647 4.1320
10  2 0.03829 3.7650
11  4 0.04039 3.4300
12  4 0.04270 3.1250
13  6 0.04615 2.8480
14  6 0.04952 2.5950
15  6 0.05233 2.3640
16  6 0.05466 2.1540
17  6 0.05660 1.9630
18  6 0.05822 1.7890
19  7 0.05956 1.6300
20  7 0.06068 1.4850
21  7 0.06161 1.3530
22  8 0.06269 1.2330
23  8 0.06453 1.1230
24  8 0.06662 1.0230
25  8 0.06834 0.9325
26  8 0.06977 0.8497
27  8 0.07097 0.7742
28  9 0.07213 0.7054
29  9 0.07322 0.6428
30  9 0.07411 0.5857
31 10 0.07489 0.5336
32 10 0.07563 0.4862
33 10 0.07623 0.4430
34 11 0.07675 0.4037
35 11 0.07729 0.3678
36 11 0.07771 0.3351
37 13 0.08087 0.3054
38 13 0.08837 0.2782
39 15 0.09528 0.2535
40 16 0.10150 0.2310
41 15 0.10710 0.2105
42 16 0.11210 0.1918
43 15 0.11640 0.1747
44 17 0.12020 0.1592
45 17 0.12370 0.1451
46 18 0.12670 0.1322
47 18 0.12940 0.1204
48 19 0.13180 0.1097
49 21 0.13390 0.1000
50 21 0.13580 0.0911
51 21 0.13740 0.0830
52 22 0.13880 0.0756
53 23 0.14000 0.0689
54 23 0.14090 0.0628
55 23 0.14180 0.0572
56 24 0.14250 0.0521
57 24 0.14320 0.0475
58 24 0.14380 0.0433
59 22 0.14420 0.0394
60 23 0.14460 0.0359
61 23 0.14490 0.0327
62 23 0.14510 0.0298
63 24 0.14530 0.0272
64 25 0.14550 0.0248
65 25 0.14570 0.0226
66 26 0.14580 0.0206
67 26 0.14590 0.0187
68 28 0.14610 0.0171
69 29 0.14620 0.0156
70 30 0.14630 0.0142
71 31 0.14640 0.0129
72 31 0.14640 0.0118
73 33 0.14650 0.0107
74 33 0.14650 0.0098
75 33 0.14660 0.0089
76 33 0.14660 0.0081
77 34 0.14660 0.0074
78 34 0.14670 0.0067
79 34 0.14670 0.0061
80 35 0.14670 0.0056
81 35 0.14670 0.0051
82 36 0.14670 0.0046
83 37 0.14680 0.0042
84 37 0.14680 0.0039
85 37 0.14680 0.0035
86 38 0.14680 0.0032
87 39 0.14680 0.0029
88 42 0.14680 0.0027
89 44 0.14680 0.0024
90 44 0.14680 0.0022
91 45 0.14680 0.0020
92 45 0.14680 0.0018
93 45 0.14680 0.0017
94 45 0.14680 0.0015
95 45 0.14680 0.0014
96 45 0.14680 0.0013
97 45 0.14680 0.0012
98 45 0.14680 0.0010
99 45 0.14680 0.0010
