
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 51.010
2   3 0.000659 46.470
3  11 0.002947 42.350
4  22 0.007376 38.580
5  40 0.013670 35.160
6  59 0.020750 32.030
7  66 0.027700 29.190
8  70 0.034090 26.590
9  73 0.040060 24.230
10 73 0.045600 22.080
11 73 0.050750 20.120
12 73 0.055540 18.330
13 71 0.060020 16.700
14 71 0.064200 15.220
15 70 0.068140 13.870
16 70 0.071850 12.630
17 70 0.075380 11.510
18 68 0.078740 10.490
19 66 0.081960  9.558
20 65 0.085050  8.708
21 65 0.088040  7.935
22 65 0.090940  7.230
23 63 0.093750  6.588
24 61 0.096490  6.002
25 60 0.099160  5.469
26 59 0.101800  4.983
27 58 0.104300  4.541
28 55 0.106800  4.137
29 55 0.109200  3.770
30 52 0.111500  3.435
31 52 0.113800  3.130
32 50 0.115900  2.852
33 48 0.118000  2.598
34 48 0.120000  2.367
35 45 0.121900  2.157
36 46 0.123800  1.966
37 45 0.125600  1.791
38 43 0.127300  1.632
39 41 0.128800  1.487
40 41 0.130300  1.355
41 38 0.131600  1.234
42 39 0.132900  1.125
43 40 0.134200  1.025
44 40 0.135300  0.934
45 40 0.136400  0.851
46 43 0.137400  0.775
47 42 0.138300  0.706
48 43 0.139200  0.644
49 43 0.140000  0.586
50 43 0.140700  0.534
51 45 0.141300  0.487
52 48 0.141900  0.444
53 51 0.142400  0.404
54 52 0.142900  0.368
55 52 0.143400  0.336
56 55 0.143800  0.306
57 56 0.144100  0.279
58 55 0.144400  0.254
59 57 0.144700  0.231
60 58 0.145000  0.211
61 60 0.145200  0.192
62 60 0.145400  0.175
63 60 0.145600  0.159
64 60 0.145800  0.145
65 60 0.145900  0.132
66 60 0.146000  0.121
67 61 0.146100  0.110
68 61 0.146200  0.100
69 60 0.146300  0.091
70 60 0.146400  0.083
71 60 0.146400  0.076
72 60 0.146500  0.069
73 60 0.146500  0.063
74 61 0.146600  0.057
75 61 0.146600  0.052
76 62 0.146600  0.048
77 63 0.146700  0.043
78 63 0.146700  0.039
79 64 0.146700  0.036
80 65 0.146700  0.033
81 66 0.146700  0.030
82 67 0.146700  0.027
83 67 0.146800  0.025
84 68 0.146800  0.023
85 68 0.146800  0.021
86 68 0.146800  0.019
87 70 0.146800  0.017
88 70 0.146800  0.016
89 70 0.146800  0.014
90 70 0.146800  0.013
91 70 0.146800  0.012
92 71 0.146800  0.011
93 71 0.146800  0.010
94 71 0.146800  0.009
95 70 0.146800  0.008
96 70 0.146800  0.007
97 70 0.146800  0.007
98 70 0.146800  0.006
