
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 1.45700
2   2 0.009343 1.32800
3   4 0.023340 1.21000
4   6 0.037760 1.10200
5   7 0.050890 1.00400
6   9 0.062310 0.91520
7  10 0.073050 0.83390
8  12 0.082540 0.75980
9  14 0.091090 0.69230
10 15 0.098610 0.63080
11 16 0.105100 0.57480
12 16 0.110600 0.52370
13 16 0.115300 0.47720
14 16 0.119300 0.43480
15 16 0.122800 0.39620
16 17 0.125700 0.36100
17 18 0.128200 0.32890
18 18 0.130400 0.29970
19 18 0.132200 0.27310
20 18 0.133800 0.24880
21 19 0.135200 0.22670
22 19 0.136300 0.20660
23 20 0.137300 0.18820
24 18 0.138100 0.17150
25 18 0.138800 0.15630
26 18 0.139400 0.14240
27 17 0.139800 0.12970
28 17 0.140200 0.11820
29 17 0.140500 0.10770
30 17 0.140800 0.09814
31 16 0.141000 0.08942
32 16 0.141200 0.08148
33 16 0.141300 0.07424
34 16 0.141500 0.06764
35 17 0.141900 0.06163
36 19 0.142300 0.05616
37 19 0.142800 0.05117
38 18 0.143200 0.04662
39 19 0.143500 0.04248
40 19 0.143900 0.03871
41 20 0.144100 0.03527
42 21 0.144400 0.03214
43 21 0.144700 0.02928
44 21 0.145000 0.02668
45 20 0.145200 0.02431
46 22 0.145400 0.02215
47 23 0.145600 0.02018
48 24 0.145700 0.01839
49 24 0.145900 0.01676
50 25 0.146000 0.01527
51 27 0.146100 0.01391
52 27 0.146200 0.01267
53 27 0.146300 0.01155
54 28 0.146400 0.01052
55 27 0.146500 0.00959
56 27 0.146500 0.00874
57 29 0.146500 0.00796
58 30 0.146600 0.00725
59 30 0.146600 0.00661
60 31 0.146600 0.00602
61 31 0.146700 0.00549
62 33 0.146700 0.00500
63 32 0.146700 0.00456
64 34 0.146700 0.00415
65 35 0.146700 0.00378
66 35 0.146800 0.00345
67 36 0.146800 0.00314
68 36 0.146800 0.00286
69 36 0.146800 0.00261
70 36 0.146800 0.00238
71 36 0.146800 0.00216
72 36 0.146800 0.00197
73 39 0.146800 0.00180
74 39 0.146800 0.00164
75 40 0.146800 0.00149
76 40 0.146800 0.00136
77 40 0.146800 0.00124
78 41 0.146800 0.00113
79 42 0.146800 0.00103
80 44 0.146800 0.00094
81 44 0.146800 0.00085
