
Options: -C 1.0 -N 0 -I "weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1" -K "weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007" 

=== Classifier model (full training set) ===

SMOreg

weights (not support vectors):
 +       0.0037 * (normalized) MUT_PRKG1_EXP
 -       0.0005 * (normalized) PKA_122_POL
 +       0      * (normalized) MUT_MAPK11_EXP
 -       0.0041 * (normalized) MUT_OBSCN
 -       0.0025 * (normalized) GO_0031175
 -       0.0036 * (normalized) PKA_59_VOL
 +       0.0028 * (normalized) GO_0006954_CSV
 +       0.0012 * (normalized) GO_0001525_CSV
 -       0.0001 * (normalized) REC_R_HSA_1295634_EXP_X_REC_R_HSA_8851797_EXP
 +       0      * (normalized) GO_0045071_EXP_X_GO_0070266_EXP
 +       0.0039 * (normalized) PKA_290_ENG
 +       0.0025 * (normalized) PKA_101
 +       0.0011 * (normalized) GO_0000165_EXP_X_GO_0006366_EXP
 +       0.0029 * (normalized) PWY_R_HSA_1280215_CSV
 +       0.0012 * (normalized) GO_0046329
 +       0.0009 * (normalized) GO_0050727
 +       0.0021 * (normalized) GO_0007260_EXP
 +       0.0002 * (normalized) GO_0031116_X_GO_0048013
 -       0.0045 * (normalized) PWY_R_HSA_8848021
 +       0.0032 * (normalized) GO_0045931
 +       0      * (normalized) GO_0001974_X_GO_2000573
 +       0.0014 * (normalized) PKA_118_I_CSV
 +       0.0011 * (normalized) PWY_R_HSA_2187338_EXP
 -       0.0001 * (normalized) PKA_275_ASA
 +       0.0018 * (normalized) GO_0071398
 +       0      * (normalized) GO_0007155_EXP_X_GO_0031018_EXP
 +       0.0017 * (normalized) GO_0007052
 +       0.0009 * (normalized) GO_0003009
 +       0.0009 * (normalized) GO_0030878_X_GO_0032147
 +       0.0005 * (normalized) PWY_R_HSA_416476_X_PWY_R_HSA_6804758
 +       0.0026 * (normalized) MUT_KDR_EXP
 +       0      * (normalized) GO_0031018_EXP_X_GO_0051607_EXP
 +       0.0013 * (normalized) GO_0042149
 +       0.0003 * (normalized) GO_0002040_EXP_X_GO_0010975_EXP
