
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = TRUE) 

     Df    %Dev  Lambda
1     0 0.00000 11.1400
2     1 0.00139 10.1500
3     2 0.00335  9.2520
4     3 0.00684  8.4300
5     3 0.01062  7.6810
6     4 0.01484  6.9990
7     6 0.02008  6.3770
8     9 0.02681  5.8110
9    11 0.03436  5.2940
10   12 0.04210  4.8240
11   14 0.05007  4.3960
12   15 0.05827  4.0050
13   19 0.06682  3.6490
14   29 0.07622  3.3250
15   42 0.08733  3.0300
16   48 0.09892  2.7610
17   54 0.11070  2.5150
18   58 0.12310  2.2920
19   71 0.13650  2.0880
20   82 0.15040  1.9030
21   88 0.16440  1.7340
22   94 0.17840  1.5800
23  105 0.19220  1.4390
24  115 0.20560  1.3110
25  120 0.21910  1.1950
26  123 0.23200  1.0890
27  126 0.24420  0.9921
28  150 0.25570  0.9040
29  155 0.26670  0.8237
30  159 0.27710  0.7505
31  166 0.28730  0.6838
32  168 0.29710  0.6231
33  168 0.30660  0.5677
34  172 0.31540  0.5173
35  173 0.32380  0.4713
36  175 0.33160  0.4295
37  179 0.33900  0.3913
38  181 0.34600  0.3565
39  184 0.35250  0.3249
40  187 0.35850  0.2960
41  189 0.36420  0.2697
42  193 0.36940  0.2457
43  195 0.37440  0.2239
44  194 0.37920  0.2040
45  200 0.38370  0.1859
46  203 0.38790  0.1694
47  203 0.39170  0.1543
48  203 0.39510  0.1406
49  207 0.39820  0.1281
50  211 0.40120  0.1168
51  210 0.40390  0.1064
52  214 0.40630  0.0969
53  217 0.40870  0.0883
54  219 0.41080  0.0805
55  219 0.41280  0.0733
56  227 0.41490  0.0668
57  228 0.41670  0.0609
58  229 0.41830  0.0555
59  229 0.41970  0.0505
60  231 0.42100  0.0460
61  232 0.42220  0.0420
62  231 0.42340  0.0382
63  231 0.42440  0.0348
64  233 0.42520  0.0317
65  235 0.42600  0.0289
66  238 0.42670  0.0264
67  236 0.42730  0.0240
68  234 0.42790  0.0219
69  236 0.42840  0.0199
70  239 0.42890  0.0182
71  240 0.42930  0.0166
72  242 0.42970  0.0151
73  243 0.43000  0.0137
74  242 0.43030  0.0125
75  242 0.43050  0.0114
76  243 0.43070  0.0104
77  246 0.43090  0.0095
78  248 0.43110  0.0086
79  245 0.43120  0.0079
80  246 0.43140  0.0072
81  244 0.43150  0.0065
82  245 0.43160  0.0059
83  241 0.43160  0.0054
84  244 0.43170  0.0049
85  246 0.43180  0.0045
86  245 0.43180  0.0041
87  247 0.43190  0.0037
88  246 0.43190  0.0034
89  248 0.43190  0.0031
90  248 0.43200  0.0028
91  249 0.43200  0.0026
92  249 0.43200  0.0023
93  251 0.43200  0.0021
94  250 0.43210  0.0019
95  252 0.43210  0.0018
96  252 0.43210  0.0016
97  252 0.43210  0.0015
98  252 0.43210  0.0013
99  250 0.43210  0.0012
100 251 0.43210  0.0011
