
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 36.760
2     1 0.00037 33.490
3     1 0.00068 30.520
4     2 0.00100 27.810
5     2 0.00192 25.340
6     2 0.00273 23.080
7     2 0.00344 21.030
8     2 0.00407 19.170
9     2 0.00462 17.460
10    3 0.00532 15.910
11    3 0.00597 14.500
12    3 0.00654 13.210
13    3 0.00702 12.040
14    3 0.00744 10.970
15    5 0.00788  9.993
16    5 0.00845  9.105
17    6 0.00901  8.296
18   11 0.00987  7.559
19   12 0.01088  6.888
20   13 0.01180  6.276
21   16 0.01344  5.718
22   16 0.01533  5.210
23   19 0.01742  4.747
24   20 0.01970  4.326
25   23 0.02270  3.941
26   24 0.02611  3.591
27   26 0.02973  3.272
28   26 0.03340  2.981
29   29 0.03714  2.717
30   31 0.04113  2.475
31   32 0.04543  2.255
32   33 0.04977  2.055
33   34 0.05420  1.872
34   36 0.05884  1.706
35   37 0.06365  1.555
36   42 0.06876  1.416
37   45 0.07418  1.291
38   47 0.07972  1.176
39   52 0.08552  1.071
40   54 0.09170  0.976
41   59 0.09814  0.890
42   64 0.10490  0.810
43   67 0.11170  0.738
44   72 0.11860  0.673
45   77 0.12550  0.613
46   78 0.13250  0.559
47   86 0.13970  0.509
48   91 0.14690  0.464
49   94 0.15420  0.423
50   97 0.16160  0.385
51  101 0.16900  0.351
52  101 0.17640  0.320
53  101 0.18380  0.291
54  103 0.19100  0.265
55  105 0.19830  0.242
56  107 0.20540  0.220
57  110 0.21250  0.201
58  114 0.21950  0.183
59  116 0.22640  0.167
60  119 0.23320  0.152
61  124 0.24000  0.138
62  126 0.24670  0.126
63  130 0.25340  0.115
64  137 0.26000  0.105
65  140 0.26650  0.095
66  142 0.27300  0.087
67  146 0.27940  0.079
68  147 0.28560  0.072
69  147 0.29170  0.066
70  151 0.29770  0.060
71  153 0.30360  0.055
72  159 0.30930  0.050
73  164 0.31490  0.045
74  166 0.32040  0.041
75  168 0.32560  0.038
76  175 0.33070  0.034
77  176 0.33580  0.031
78  178 0.34080  0.028
79  179 0.34560  0.026
80  180 0.35030  0.024
81  183 0.35490  0.022
82  185 0.35920  0.020
83  188 0.36350  0.018
84  189 0.36760  0.016
85  191 0.37160  0.015
86  189 0.37540  0.014
87  189 0.37900  0.012
88  191 0.38250  0.011
89  191 0.38580  0.010
90  195 0.38900  0.009
91  199 0.39200  0.008
92  200 0.39490  0.008
93  199 0.39760  0.007
94  202 0.40020  0.006
95  203 0.40270  0.006
96  204 0.40500  0.005
97  207 0.40710  0.005
98  207 0.40920  0.004
99  206 0.41110  0.004
100 209 0.41290  0.004
