
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 27.5700
2     1 0.00038 25.1200
3     1 0.00070 22.8900
4     2 0.00103 20.8500
5     2 0.00200 19.0000
6     2 0.00284 17.3100
7     2 0.00358 15.7800
8     2 0.00422 14.3700
9     2 0.00478 13.1000
10    3 0.00549 11.9300
11    3 0.00614 10.8700
12    3 0.00670  9.9070
13    3 0.00718  9.0270
14    3 0.00759  8.2250
15    5 0.00802  7.4950
16    5 0.00858  6.8290
17    6 0.00914  6.2220
18   11 0.01001  5.6690
19   12 0.01104  5.1660
20   13 0.01199  4.7070
21   16 0.01386  4.2890
22   16 0.01608  3.9080
23   18 0.01854  3.5610
24   20 0.02125  3.2440
25   23 0.02480  2.9560
26   24 0.02887  2.6930
27   24 0.03317  2.4540
28   25 0.03749  2.2360
29   29 0.04186  2.0370
30   31 0.04644  1.8560
31   32 0.05137  1.6920
32   32 0.05629  1.5410
33   34 0.06119  1.4040
34   36 0.06642  1.2800
35   38 0.07187  1.1660
36   41 0.07766  1.0620
37   44 0.08358  0.9680
38   46 0.08965  0.8820
39   50 0.09606  0.8036
40   53 0.10290  0.7322
41   60 0.10990  0.6672
42   62 0.11720  0.6079
43   64 0.12450  0.5539
44   67 0.13170  0.5047
45   75 0.13900  0.4599
46   78 0.14640  0.4190
47   83 0.15380  0.3818
48   90 0.16140  0.3479
49   95 0.16910  0.3170
50   96 0.17690  0.2888
51   98 0.18460  0.2631
52  100 0.19220  0.2398
53  101 0.19970  0.2185
54  105 0.20710  0.1991
55  105 0.21450  0.1814
56  108 0.22170  0.1653
57  110 0.22880  0.1506
58  112 0.23590  0.1372
59  117 0.24280  0.1250
60  119 0.24980  0.1139
61  121 0.25660  0.1038
62  124 0.26330  0.0946
63  128 0.27000  0.0862
64  134 0.27650  0.0785
65  140 0.28300  0.0715
66  142 0.28930  0.0652
67  144 0.29550  0.0594
68  145 0.30160  0.0541
69  146 0.30750  0.0493
70  150 0.31320  0.0449
71  155 0.31880  0.0409
72  156 0.32420  0.0373
73  161 0.32940  0.0340
74  166 0.33450  0.0310
75  170 0.33960  0.0282
76  173 0.34460  0.0257
77  175 0.34940  0.0234
78  176 0.35400  0.0213
79  176 0.35860  0.0194
80  179 0.36280  0.0177
81  181 0.36710  0.0162
82  183 0.37100  0.0147
83  185 0.37490  0.0134
84  184 0.37870  0.0122
85  187 0.38210  0.0111
86  188 0.38550  0.0101
87  189 0.38870  0.0092
88  192 0.39180  0.0084
89  192 0.39470  0.0077
90  195 0.39750  0.0070
91  196 0.40010  0.0064
92  198 0.40260  0.0058
93  199 0.40490  0.0053
94  202 0.40710  0.0048
95  204 0.40910  0.0044
96  203 0.41110  0.0040
97  205 0.41280  0.0036
98  206 0.41450  0.0033
99  207 0.41600  0.0030
100 211 0.41750  0.0028
