
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1   141 0.00000 4646.0
2   141 0.01277 4234.0
3   141 0.01386 3858.0
4   141 0.01503 3515.0
5   141 0.01629 3203.0
6   141 0.01763 2918.0
7   141 0.01905 2659.0
8   141 0.02057 2423.0
9   141 0.02217 2207.0
10  141 0.02387 2011.0
11  141 0.02566 1833.0
12  141 0.02754 1670.0
13  141 0.02950 1521.0
14  141 0.03155 1386.0
15  141 0.03368 1263.0
16  141 0.03589 1151.0
17  141 0.03816 1049.0
18  141 0.04050  955.5
19  141 0.04288  870.7
20  141 0.04531  793.3
21  141 0.04777  722.8
22  141 0.05024  658.6
23  141 0.05273  600.1
24  141 0.05521  546.8
25  141 0.05767  498.2
26  141 0.06011  454.0
27  141 0.06251  413.6
28  141 0.06486  376.9
29  141 0.06716  343.4
30  141 0.06939  312.9
31  141 0.07155  285.1
32  141 0.07364  259.8
33  141 0.07565  236.7
34  141 0.07757  215.7
35  141 0.07942  196.5
36  141 0.08118  179.1
37  141 0.08286  163.1
38  141 0.08446  148.7
39  141 0.08599  135.4
40  141 0.08745  123.4
41  141 0.08884  112.4
42  141 0.09017  102.5
43  141 0.09144   93.4
44  141 0.09265   85.1
45  141 0.09382   77.5
46  141 0.09495   70.6
47  141 0.09604   64.3
48  141 0.09710   58.6
49  141 0.09813   53.4
50  141 0.09913   48.7
51  141 0.10010   44.4
52  141 0.10110   40.4
53  141 0.10210   36.8
54  141 0.10300   33.5
55  141 0.10400   30.6
56  141 0.10500   27.9
57  141 0.10600   25.4
58  141 0.10700   23.1
59  141 0.10800   21.1
60  141 0.10910   19.2
61  141 0.11020   17.5
62  141 0.11130   15.9
63  141 0.11250   14.5
64  141 0.11370   13.2
65  141 0.11490   12.1
66  141 0.11630   11.0
67  141 0.11770   10.0
68  141 0.11910    9.1
69  141 0.12070    8.3
70  141 0.12230    7.6
71  141 0.12400    6.9
72  141 0.12580    6.3
73  141 0.12770    5.7
74  141 0.12970    5.2
75  141 0.13190    4.8
76  141 0.13410    4.3
77  141 0.13650    3.9
78  141 0.13900    3.6
79  141 0.14170    3.3
80  141 0.14450    3.0
81  141 0.14750    2.7
82  141 0.15060    2.5
83  141 0.15390    2.3
84  141 0.15740    2.1
85  141 0.16100    1.9
86  141 0.16480    1.7
87  141 0.16880    1.6
88  141 0.17300    1.4
89  141 0.17730    1.3
90  141 0.18180    1.2
91  141 0.18650    1.1
92  141 0.19140    1.0
93  141 0.19640    0.9
94  141 0.20160    0.8
95  141 0.20700    0.7
96  141 0.21250    0.7
97  141 0.21820    0.6
98  141 0.22400    0.6
99  141 0.22990    0.5
100 141 0.23590    0.5
