
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 8.7070
2   3 0.002680 7.9330
3   6 0.007381 7.2290
4   8 0.012330 6.5860
5   9 0.017410 6.0010
6  13 0.022620 5.4680
7  14 0.027680 4.9820
8  15 0.032240 4.5400
9  17 0.036330 4.1360
10 19 0.040010 3.7690
11 19 0.043300 3.4340
12 20 0.046190 3.1290
13 21 0.048770 2.8510
14 22 0.051040 2.5980
15 24 0.053100 2.3670
16 23 0.054960 2.1570
17 24 0.056630 1.9650
18 25 0.058100 1.7910
19 25 0.059510 1.6310
20 26 0.060840 1.4870
21 25 0.062020 1.3540
22 26 0.063120 1.2340
23 26 0.064390 1.1250
24 26 0.065570 1.0250
25 25 0.066660 0.9336
26 23 0.067650 0.8507
27 23 0.068520 0.7751
28 25 0.069500 0.7062
29 26 0.070530 0.6435
30 28 0.071520 0.5863
31 31 0.072520 0.5342
32 31 0.073590 0.4868
33 30 0.074540 0.4435
34 29 0.075380 0.4041
35 31 0.076150 0.3682
36 33 0.076890 0.3355
37 35 0.077570 0.3057
38 35 0.078190 0.2786
39 37 0.078740 0.2538
40 38 0.079230 0.2313
41 39 0.079670 0.2107
42 39 0.080060 0.1920
43 42 0.080410 0.1749
44 42 0.080720 0.1594
45 42 0.080990 0.1452
46 43 0.081230 0.1323
47 43 0.081440 0.1206
48 43 0.081610 0.1099
49 43 0.081770 0.1001
50 44 0.081890 0.0912
51 43 0.082000 0.0831
52 42 0.082090 0.0757
53 42 0.082180 0.0690
54 43 0.082250 0.0629
55 43 0.082310 0.0573
56 44 0.082360 0.0522
57 44 0.082410 0.0476
58 44 0.082440 0.0433
59 44 0.082470 0.0395
60 44 0.082500 0.0360
61 44 0.082520 0.0328
62 45 0.082540 0.0299
63 45 0.082560 0.0272
64 45 0.082570 0.0248
65 46 0.082580 0.0226
66 46 0.082590 0.0206
67 47 0.082600 0.0188
68 47 0.082610 0.0171
69 47 0.082610 0.0156
70 48 0.082620 0.0142
71 48 0.082620 0.0129
72 48 0.082620 0.0118
73 48 0.082630 0.0107
74 48 0.082630 0.0098
75 48 0.082630 0.0089
76 48 0.082630 0.0081
77 48 0.082640 0.0074
78 48 0.082640 0.0067
79 48 0.082640 0.0061
80 48 0.082640 0.0056
81 48 0.082640 0.0051
