
Call:  glmnet(x = x, y = y, alpha = 0.55, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.79150
2   2 0.006381 0.72120
3   4 0.012960 0.65710
4   4 0.019700 0.59880
5   5 0.025450 0.54560
6   5 0.030350 0.49710
7   7 0.035560 0.45290
8   7 0.040390 0.41270
9   9 0.044690 0.37600
10  9 0.048300 0.34260
11  9 0.051310 0.31220
12  9 0.053840 0.28450
13  9 0.055970 0.25920
14  9 0.057740 0.23620
15  8 0.059240 0.21520
16  8 0.060440 0.19610
17  8 0.061460 0.17860
18 10 0.062350 0.16280
19 12 0.063260 0.14830
20 13 0.064180 0.13510
21 16 0.065270 0.12310
22 16 0.066350 0.11220
23 16 0.067270 0.10220
24 16 0.068050 0.09315
25 18 0.069520 0.08487
26 17 0.070750 0.07733
27 19 0.072030 0.07046
28 18 0.073150 0.06420
29 20 0.074210 0.05850
30 21 0.075350 0.05330
31 20 0.076320 0.04857
32 20 0.077060 0.04425
33 21 0.077690 0.04032
34 23 0.078250 0.03674
35 25 0.078800 0.03348
36 25 0.079340 0.03050
37 26 0.079820 0.02779
38 27 0.080230 0.02532
39 27 0.080580 0.02307
40 28 0.080890 0.02102
41 29 0.081150 0.01916
42 29 0.081400 0.01745
43 29 0.081590 0.01590
44 29 0.081750 0.01449
45 30 0.081890 0.01320
46 29 0.082010 0.01203
47 30 0.082100 0.01096
48 28 0.082180 0.00999
49 29 0.082240 0.00910
50 30 0.082300 0.00829
51 30 0.082350 0.00756
52 30 0.082390 0.00688
53 31 0.082420 0.00627
54 32 0.082460 0.00572
55 32 0.082490 0.00521
56 36 0.082510 0.00474
57 36 0.082530 0.00432
58 36 0.082550 0.00394
59 35 0.082560 0.00359
60 35 0.082570 0.00327
61 35 0.082580 0.00298
62 36 0.082590 0.00272
63 36 0.082600 0.00247
64 36 0.082610 0.00225
65 36 0.082610 0.00205
66 37 0.082620 0.00187
67 37 0.082620 0.00170
68 38 0.082630 0.00155
69 38 0.082630 0.00142
70 38 0.082630 0.00129
71 38 0.082630 0.00118
72 38 0.082630 0.00107
73 38 0.082640 0.00098
74 39 0.082640 0.00089
75 39 0.082640 0.00081
76 39 0.082640 0.00074
77 40 0.082640 0.00067
