
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 8.4370
2    1 0.001397 7.6880
3    1 0.002558 7.0050
4    1 0.003522 6.3820
5    1 0.004322 5.8150
6    1 0.004986 5.2990
7    1 0.005538 4.8280
8    1 0.005996 4.3990
9    2 0.007217 4.0080
10   3 0.013780 3.6520
11   3 0.019530 3.3280
12   3 0.024310 3.0320
13   3 0.028290 2.7630
14   4 0.031790 2.5170
15   4 0.034900 2.2940
16   4 0.037460 2.0900
17   4 0.039590 1.9040
18   4 0.041360 1.7350
19   4 0.042830 1.5810
20   5 0.044530 1.4410
21   5 0.046220 1.3130
22   6 0.047730 1.1960
23   6 0.049070 1.0900
24   6 0.050190 0.9929
25   6 0.051120 0.9047
26   6 0.051890 0.8243
27   6 0.052540 0.7511
28   6 0.053070 0.6844
29   6 0.053510 0.6236
30   6 0.053880 0.5682
31   7 0.054870 0.5177
32   8 0.056060 0.4717
33  10 0.057870 0.4298
34  11 0.059770 0.3916
35  11 0.061340 0.3568
36  11 0.062660 0.3251
37  11 0.064680 0.2962
38  11 0.066750 0.2699
39  11 0.068490 0.2459
40  11 0.069930 0.2241
41  11 0.071130 0.2042
42  11 0.072130 0.1861
43  10 0.072950 0.1695
44  11 0.073660 0.1545
45  12 0.074440 0.1407
46  14 0.075140 0.1282
47  15 0.075790 0.1168
48  16 0.076440 0.1065
49  17 0.077090 0.0970
50  17 0.077720 0.0884
51  17 0.078250 0.0805
52  17 0.078690 0.0734
53  17 0.079040 0.0669
54  18 0.079350 0.0609
55  18 0.079650 0.0555
56  19 0.079950 0.0506
57  21 0.080230 0.0461
58  21 0.080480 0.0420
59  21 0.080740 0.0383
60  21 0.080960 0.0349
61  21 0.081130 0.0318
62  23 0.081280 0.0289
63  23 0.081460 0.0264
64  24 0.081620 0.0240
65  24 0.081750 0.0219
66  24 0.081860 0.0200
67  24 0.081970 0.0182
68  26 0.082040 0.0166
69  26 0.082110 0.0151
70  27 0.082170 0.0138
71  28 0.082230 0.0125
72  29 0.082290 0.0114
73  29 0.082330 0.0104
74  29 0.082370 0.0095
75  29 0.082410 0.0086
76  29 0.082440 0.0079
77  30 0.082470 0.0072
78  31 0.082490 0.0065
79  31 0.082510 0.0060
80  34 0.082530 0.0054
81  32 0.082550 0.0049
82  32 0.082560 0.0045
83  33 0.082570 0.0041
84  33 0.082580 0.0037
85  33 0.082590 0.0034
86  33 0.082600 0.0031
87  34 0.082600 0.0028
88  34 0.082610 0.0026
89  34 0.082610 0.0023
90  34 0.082620 0.0021
91  36 0.082620 0.0019
92  37 0.082630 0.0018
93  37 0.082630 0.0016
94  37 0.082630 0.0015
95  37 0.082630 0.0013
96  37 0.082630 0.0012
97  37 0.082640 0.0011
98  38 0.082640 0.0010
99  38 0.082640 0.0009
100 38 0.082640 0.0008
