
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 9.0400
2    1 0.001397 8.2370
3    1 0.002557 7.5050
4    1 0.003521 6.8380
5    1 0.004321 6.2310
6    1 0.004986 5.6770
7    1 0.005537 5.1730
8    1 0.005995 4.7130
9    2 0.007215 4.2950
10   3 0.013780 3.9130
11   3 0.019520 3.5650
12   3 0.024290 3.2490
13   3 0.028270 2.9600
14   4 0.031780 2.6970
15   4 0.034880 2.4580
16   4 0.037450 2.2390
17   4 0.039580 2.0400
18   4 0.041350 1.8590
19   4 0.042820 1.6940
20   5 0.044520 1.5430
21   5 0.046210 1.4060
22   6 0.047720 1.2810
23   6 0.049060 1.1680
24   6 0.050180 1.0640
25   6 0.051110 0.9693
26   6 0.051890 0.8832
27   6 0.052530 0.8047
28   6 0.053070 0.7332
29   6 0.053510 0.6681
30   6 0.053870 0.6088
31   7 0.054870 0.5547
32   8 0.056060 0.5054
33  10 0.057860 0.4605
34  11 0.059760 0.4196
35  11 0.061330 0.3823
36  11 0.062650 0.3484
37  12 0.064650 0.3174
38  11 0.066730 0.2892
39  11 0.068460 0.2635
40  11 0.069900 0.2401
41  11 0.071100 0.2188
42  11 0.072110 0.1993
43  10 0.072930 0.1816
44  11 0.073640 0.1655
45  12 0.074420 0.1508
46  14 0.075120 0.1374
47  15 0.075770 0.1252
48  16 0.076420 0.1141
49  17 0.077080 0.1039
50  17 0.077710 0.0947
51  17 0.078240 0.0863
52  17 0.078680 0.0786
53  17 0.079030 0.0716
54  18 0.079340 0.0653
55  18 0.079660 0.0595
56  19 0.079950 0.0542
57  21 0.080220 0.0494
58  21 0.080480 0.0450
59  21 0.080740 0.0410
60  21 0.080960 0.0374
61  21 0.081130 0.0340
62  23 0.081280 0.0310
63  23 0.081460 0.0283
64  24 0.081620 0.0258
65  24 0.081750 0.0235
66  24 0.081860 0.0214
67  24 0.081970 0.0195
68  26 0.082040 0.0177
69  26 0.082110 0.0162
70  27 0.082170 0.0147
71  28 0.082230 0.0134
72  29 0.082280 0.0122
73  29 0.082330 0.0111
74  29 0.082370 0.0102
75  29 0.082410 0.0093
76  29 0.082440 0.0084
77  30 0.082470 0.0077
78  31 0.082490 0.0070
79  31 0.082510 0.0064
80  34 0.082530 0.0058
81  32 0.082550 0.0053
82  32 0.082560 0.0048
83  33 0.082570 0.0044
84  34 0.082580 0.0040
85  33 0.082590 0.0036
86  33 0.082600 0.0033
87  34 0.082600 0.0030
88  34 0.082610 0.0028
89  34 0.082610 0.0025
90  34 0.082620 0.0023
91  36 0.082620 0.0021
92  36 0.082630 0.0019
93  37 0.082630 0.0017
94  37 0.082630 0.0016
95  37 0.082630 0.0014
96  37 0.082630 0.0013
97  37 0.082640 0.0012
98  38 0.082640 0.0011
99  38 0.082640 0.0010
100 38 0.082640 0.0009
