
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 14.0600
2    1 0.001394 12.8100
3    1 0.002553 11.6700
4    1 0.003516 10.6400
5    1 0.004316  9.6920
6    1 0.004980  8.8310
7    1 0.005532  8.0470
8    1 0.005991  7.3320
9    2 0.007195  6.6810
10   3 0.013700  6.0870
11   3 0.019420  5.5460
12   3 0.024170  5.0540
13   3 0.028130  4.6050
14   4 0.031650  4.1960
15   4 0.034760  3.8230
16   4 0.037330  3.4830
17   4 0.039470  3.1740
18   4 0.041250  2.8920
19   4 0.042730  2.6350
20   5 0.044440  2.4010
21   5 0.046140  2.1880
22   6 0.047660  1.9930
23   6 0.049010  1.8160
24   6 0.050130  1.6550
25   6 0.051070  1.5080
26   6 0.051850  1.3740
27   6 0.052490  1.2520
28   6 0.053030  1.1410
29   6 0.053480  1.0390
30   6 0.053850  0.9470
31   7 0.054830  0.8628
32   8 0.056010  0.7862
33  11 0.057790  0.7163
34  11 0.059650  0.6527
35  11 0.061240  0.5947
36  11 0.062560  0.5419
37  12 0.064440  0.4937
38  11 0.066510  0.4499
39  11 0.068210  0.4099
40  11 0.069650  0.3735
41  11 0.070870  0.3403
42  11 0.071880  0.3101
43  11 0.072740  0.2825
44  11 0.073470  0.2574
45  12 0.074280  0.2346
46  14 0.074970  0.2137
47  14 0.075620  0.1947
48  16 0.076260  0.1774
49  17 0.076960  0.1617
50  17 0.077600  0.1473
51  18 0.078140  0.1342
52  17 0.078580  0.1223
53  18 0.078980  0.1114
54  18 0.079310  0.1015
55  19 0.079650  0.0925
56  19 0.079940  0.0843
57  21 0.080210  0.0768
58  21 0.080460  0.0700
59  21 0.080730  0.0638
60  21 0.080930  0.0581
61  21 0.081120  0.0529
62  23 0.081280  0.0482
63  23 0.081460  0.0440
64  24 0.081610  0.0400
65  24 0.081740  0.0365
66  24 0.081860  0.0332
67  24 0.081950  0.0303
68  25 0.082030  0.0276
69  26 0.082100  0.0252
70  27 0.082160  0.0229
71  27 0.082220  0.0209
72  29 0.082270  0.0190
73  29 0.082320  0.0173
74  29 0.082370  0.0158
75  29 0.082400  0.0144
76  29 0.082440  0.0131
77  29 0.082460  0.0120
78  29 0.082490  0.0109
79  32 0.082510  0.0099
80  32 0.082520  0.0090
81  31 0.082540  0.0082
82  31 0.082560  0.0075
83  31 0.082570  0.0068
84  33 0.082580  0.0062
85  34 0.082590  0.0057
86  34 0.082600  0.0052
87  34 0.082600  0.0047
88  34 0.082610  0.0043
89  34 0.082610  0.0039
90  34 0.082620  0.0036
91  34 0.082620  0.0032
92  35 0.082630  0.0030
93  35 0.082630  0.0027
94  35 0.082630  0.0025
95  35 0.082630  0.0022
96  35 0.082630  0.0020
97  35 0.082640  0.0019
98  35 0.082640  0.0017
99  36 0.082640  0.0015
100 38 0.082640  0.0014
