
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 9.7370
2    1 0.00193 8.8720
3    2 0.00556 8.0840
4   10 0.01107 7.3660
5   18 0.01916 6.7120
6   23 0.02818 6.1150
7   34 0.03935 5.5720
8   42 0.05065 5.0770
9   48 0.06217 4.6260
10  55 0.07326 4.2150
11  62 0.08524 3.8410
12  70 0.09780 3.4990
13  75 0.11020 3.1890
14  82 0.12440 2.9050
15  88 0.13870 2.6470
16  92 0.15300 2.4120
17  99 0.16740 2.1980
18 101 0.18100 2.0020
19 101 0.19370 1.8250
20 103 0.20570 1.6630
21 104 0.21680 1.5150
22 107 0.22700 1.3800
23 107 0.23630 1.2580
24 108 0.24490 1.1460
25 107 0.25270 1.0440
26 110 0.25980 0.9513
27 112 0.26620 0.8668
28 109 0.27210 0.7898
29 108 0.27730 0.7197
30 104 0.28200 0.6557
31 102 0.28610 0.5975
32 101 0.28980 0.5444
33  98 0.29300 0.4960
34  97 0.29590 0.4520
35  96 0.29840 0.4118
36  95 0.30060 0.3752
37  96 0.30260 0.3419
38  95 0.30430 0.3115
39  96 0.30580 0.2838
40  93 0.30710 0.2586
41  94 0.30830 0.2357
42  93 0.30930 0.2147
43  89 0.31020 0.1956
44  89 0.31100 0.1783
45  88 0.31170 0.1624
46  88 0.31230 0.1480
47  89 0.31280 0.1349
48  90 0.31330 0.1229
49  92 0.31370 0.1120
50  93 0.31410 0.1020
51  93 0.31450 0.0930
52  93 0.31480 0.0847
53  93 0.31510 0.0772
54  91 0.31540 0.0703
55  91 0.31560 0.0641
56  92 0.31580 0.0584
57  94 0.31590 0.0532
58  94 0.31610 0.0485
59  93 0.31620 0.0442
60  95 0.31630 0.0402
61  95 0.31640 0.0367
62  96 0.31650 0.0334
63  96 0.31660 0.0304
64  95 0.31670 0.0277
65 101 0.31670 0.0253
66 101 0.31680 0.0230
67 104 0.31690 0.0210
68 107 0.31690 0.0191
69 105 0.31700 0.0174
70 107 0.31700 0.0159
71 107 0.31710 0.0145
72 108 0.31710 0.0132
73 108 0.31720 0.0120
74 109 0.31720 0.0109
75 110 0.31720 0.0100
76 109 0.31730 0.0091
77 109 0.31730 0.0083
78 113 0.31730 0.0075
79 114 0.31730 0.0069
80 113 0.31740 0.0063
81 115 0.31740 0.0057
82 115 0.31740 0.0052
83 115 0.31750 0.0047
84 116 0.31750 0.0043
85 120 0.31750 0.0039
86 117 0.31750 0.0036
87 120 0.31750 0.0033
88 121 0.31750 0.0030
89 120 0.31750 0.0027
90 120 0.31750 0.0025
91 120 0.31760 0.0022
92 120 0.31760 0.0020
93 120 0.31760 0.0019
94 121 0.31760 0.0017
95 121 0.31760 0.0016
96 122 0.31760 0.0014
97 122 0.31760 0.0013
98 123 0.31760 0.0012
99 122 0.31760 0.0011
