
Call:  glmnet(x = x, y = y, alpha = 0.5, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 14.1700
2    1 0.00583 12.9100
3    1 0.01069 11.7600
4    1 0.01473 10.7200
5    1 0.01809  9.7670
6    1 0.02089  8.8990
7    1 0.02322  8.1090
8    1 0.02515  7.3880
9    1 0.02676  6.7320
10   1 0.02809  6.1340
11   1 0.02921  5.5890
12   1 0.03013  5.0930
13   1 0.03090  4.6400
14   1 0.03153  4.2280
15   1 0.03206  3.8520
16   4 0.03266  3.5100
17   5 0.03803  3.1980
18   5 0.04284  2.9140
19   5 0.04684  2.6550
20   5 0.05018  2.4190
21   5 0.05295  2.2040
22   5 0.05527  2.0090
23   5 0.05720  1.8300
24   6 0.05885  1.6680
25   7 0.06084  1.5190
26   8 0.06307  1.3840
27   8 0.06642  1.2610
28   8 0.06925  1.1490
29   8 0.07156  1.0470
30   8 0.07347  0.9543
31   8 0.07506  0.8695
32   8 0.07640  0.7922
33   8 0.07751  0.7219
34   9 0.07861  0.6577
35   9 0.07967  0.5993
36  11 0.08070  0.5461
37  13 0.08206  0.4976
38  14 0.08332  0.4534
39  15 0.08468  0.4131
40  16 0.08809  0.3764
41  17 0.09500  0.3429
42  17 0.10120  0.3125
43  18 0.10730  0.2847
44  18 0.11510  0.2594
45  17 0.12190  0.2364
46  20 0.12810  0.2154
47  20 0.13510  0.1962
48  22 0.14150  0.1788
49  23 0.14870  0.1629
50  26 0.15750  0.1485
51  28 0.16650  0.1353
52  29 0.17500  0.1232
53  30 0.18280  0.1123
54  30 0.18950  0.1023
55  31 0.19520  0.0932
56  34 0.20120  0.0850
57  36 0.20700  0.0774
58  38 0.21340  0.0705
59  39 0.21960  0.0643
60  41 0.22490  0.0586
61  44 0.23030  0.0534
62  43 0.23560  0.0486
63  43 0.24050  0.0443
64  46 0.24620  0.0404
65  52 0.25190  0.0368
66  54 0.25760  0.0335
67  55 0.26290  0.0305
68  58 0.26770  0.0278
69  58 0.27210  0.0254
70  58 0.27660  0.0231
71  60 0.28090  0.0210
72  61 0.28500  0.0192
73  62 0.28870  0.0175
74  65 0.29190  0.0159
75  69 0.29510  0.0145
76  69 0.29790  0.0132
77  69 0.30040  0.0120
78  72 0.30250  0.0110
79  71 0.30440  0.0100
80  71 0.30610  0.0091
81  73 0.30760  0.0083
82  73 0.30880  0.0076
83  74 0.30990  0.0069
84  75 0.31090  0.0063
85  77 0.31170  0.0057
86  83 0.31240  0.0052
87  84 0.31310  0.0047
88  86 0.31360  0.0043
89  88 0.31410  0.0039
90  88 0.31450  0.0036
91  88 0.31490  0.0033
92  88 0.31520  0.0030
93  88 0.31550  0.0027
94  89 0.31580  0.0025
95  89 0.31600  0.0023
96  90 0.31620  0.0021
97  90 0.31640  0.0019
98  91 0.31660  0.0017
99  91 0.31670  0.0016
100 91 0.31680  0.0014
