
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 47.230
2    1 0.005607 43.040
3    1 0.010330 39.220
4    1 0.014290 35.730
5    1 0.017630 32.560
6    1 0.020420 29.660
7    1 0.022770 27.030
8    1 0.024730 24.630
9    1 0.026380 22.440
10   1 0.027750 20.450
11   1 0.028900 18.630
12   1 0.029860 16.980
13   1 0.030660 15.470
14   1 0.031330 14.090
15   1 0.031890 12.840
16   4 0.032650 11.700
17   5 0.037690 10.660
18   5 0.042290  9.714
19   5 0.046180  8.851
20   5 0.049460  8.065
21   6 0.052240  7.348
22   6 0.054650  6.695
23   6 0.056720  6.101
24   7 0.058870  5.559
25   7 0.060730  5.065
26   8 0.062950  4.615
27   8 0.065810  4.205
28   8 0.068300  3.831
29  10 0.070740  3.491
30   9 0.072800  3.181
31   9 0.074380  2.898
32   8 0.075740  2.641
33   8 0.076870  2.406
34   9 0.078070  2.192
35   9 0.079160  1.998
36  13 0.080470  1.820
37  14 0.081930  1.659
38  14 0.083250  1.511
39  16 0.084470  1.377
40  17 0.086390  1.255
41  17 0.089710  1.143
42  17 0.092950  1.042
43  18 0.096340  0.949
44  19 0.100900  0.865
45  18 0.105300  0.788
46  21 0.110400  0.718
47  22 0.116000  0.654
48  23 0.121700  0.596
49  25 0.127500  0.543
50  28 0.134100  0.495
51  31 0.142000  0.451
52  33 0.149800  0.411
53  33 0.157600  0.374
54  34 0.164800  0.341
55  35 0.171800  0.311
56  37 0.178600  0.283
57  39 0.185500  0.258
58  40 0.192300  0.235
59  41 0.198800  0.214
60  42 0.204700  0.195
61  43 0.210400  0.178
62  46 0.215800  0.162
63  47 0.221200  0.148
64  52 0.226700  0.134
65  53 0.232200  0.123
66  57 0.237400  0.112
67  58 0.242400  0.102
68  60 0.247100  0.093
69  62 0.251500  0.084
70  63 0.255900  0.077
71  63 0.260100  0.070
72  63 0.264200  0.064
73  66 0.267900  0.058
74  67 0.271600  0.053
75  68 0.275100  0.048
76  70 0.278400  0.044
77  73 0.281600  0.040
78  74 0.284700  0.037
79  75 0.287500  0.033
80  77 0.290100  0.030
81  78 0.292600  0.028
82  79 0.294900  0.025
83  83 0.297200  0.023
84  84 0.299100  0.021
85  88 0.301000  0.019
86  87 0.302700  0.017
87  88 0.304300  0.016
88  89 0.305700  0.014
89  89 0.307000  0.013
90  89 0.308100  0.012
91  88 0.309200  0.011
92  90 0.310100  0.010
93  90 0.311000  0.009
94  90 0.311800  0.008
95  91 0.312500  0.008
96  92 0.313100  0.007
97  91 0.313700  0.006
98  90 0.314100  0.006
99  91 0.314600  0.005
100 91 0.315000  0.005
