
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 708.50
2     1 0.003150 645.60
3     1 0.006136 588.20
4     1 0.008951 536.00
5     1 0.011590 488.40
6     2 0.014280 445.00
7     2 0.016980 405.40
8     3 0.019460 369.40
9     4 0.021740 336.60
10    5 0.023860 306.70
11    5 0.025730 279.50
12    5 0.027330 254.60
13    5 0.028710 232.00
14    5 0.029890 211.40
15    5 0.030890 192.60
16    8 0.032400 175.50
17    9 0.035250 159.90
18    9 0.038090 145.70
19   10 0.040730 132.80
20   11 0.043630 121.00
21   11 0.046380 110.20
22   11 0.048900 100.40
23   11 0.051210  91.51
24   11 0.053320  83.38
25   12 0.055290  75.97
26   13 0.057540  69.22
27   13 0.059630  63.07
28   13 0.061570  57.47
29   15 0.063450  52.36
30   16 0.065320  47.71
31   17 0.067180  43.47
32   18 0.068990  39.61
33   18 0.070730  36.09
34   19 0.072390  32.89
35   19 0.074020  29.97
36   21 0.075610  27.30
37   21 0.077090  24.88
38   22 0.078400  22.67
39   23 0.079690  20.65
40   24 0.080980  18.82
41   24 0.082240  17.15
42   25 0.083480  15.62
43   27 0.084660  14.24
44   27 0.085890  12.97
45   30 0.087160  11.82
46   32 0.088610  10.77
47   35 0.090150   9.81
48   36 0.091930   8.94
49   36 0.093770   8.15
50   39 0.095650   7.42
51   40 0.097670   6.76
52   43 0.099830   6.16
53   43 0.102200   5.62
54   45 0.104700   5.12
55   45 0.107400   4.66
56   48 0.110200   4.25
57   50 0.113100   3.87
58   50 0.116300   3.53
59   52 0.119500   3.21
60   54 0.123000   2.93
61   56 0.126500   2.67
62   65 0.130200   2.43
63   65 0.134200   2.21
64   69 0.138200   2.02
65   72 0.142400   1.84
66   74 0.146800   1.68
67   77 0.151200   1.53
68   81 0.155700   1.39
69   84 0.160400   1.27
70   85 0.165100   1.16
71   85 0.169800   1.05
72   86 0.174600   0.96
73   88 0.179300   0.87
74   89 0.184100   0.80
75   91 0.189000   0.73
76   90 0.193700   0.66
77   89 0.198500   0.60
78   90 0.203100   0.55
79   92 0.207600   0.50
80   92 0.212100   0.46
81   92 0.216500   0.42
82   95 0.220800   0.38
83   93 0.225000   0.34
84   93 0.229100   0.31
85   93 0.233100   0.29
86   96 0.236900   0.26
87   99 0.240700   0.24
88   99 0.244300   0.22
89  100 0.247800   0.20
90  102 0.251200   0.18
91  103 0.254500   0.16
92  105 0.257700   0.15
93  106 0.260700   0.14
94  106 0.263700   0.12
95  107 0.266500   0.11
96  108 0.269300   0.10
97  108 0.272000   0.09
98  108 0.274600   0.09
99  108 0.277100   0.08
100 109 0.279600   0.07
