
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.48690
2    1 0.00947 0.44360
3    2 0.02468 0.40420
4    2 0.03768 0.36830
5    3 0.05129 0.33560
6    3 0.06364 0.30580
7    5 0.07822 0.27860
8    6 0.09072 0.25390
9    9 0.10210 0.23130
10  13 0.11370 0.21080
11  18 0.12810 0.19200
12  21 0.14370 0.17500
13  25 0.16090 0.15940
14  28 0.17600 0.14530
15  33 0.19170 0.13240
16  36 0.20810 0.12060
17  40 0.22240 0.10990
18  48 0.23580 0.10010
19  52 0.24820 0.09123
20  52 0.25870 0.08313
21  54 0.26780 0.07574
22  53 0.27530 0.06901
23  55 0.28150 0.06288
24  55 0.28660 0.05729
25  57 0.29100 0.05221
26  58 0.29460 0.04757
27  60 0.29760 0.04334
28  60 0.30020 0.03949
29  61 0.30240 0.03598
30  62 0.30420 0.03279
31  63 0.30590 0.02987
32  64 0.30720 0.02722
33  65 0.30840 0.02480
34  66 0.30940 0.02260
35  66 0.31040 0.02059
36  65 0.31120 0.01876
37  66 0.31180 0.01709
38  70 0.31240 0.01558
39  70 0.31290 0.01419
40  70 0.31330 0.01293
41  70 0.31370 0.01178
42  69 0.31400 0.01074
43  69 0.31420 0.00978
44  71 0.31440 0.00891
45  71 0.31470 0.00812
46  74 0.31490 0.00740
47  75 0.31520 0.00674
48  74 0.31540 0.00614
49  73 0.31570 0.00560
50  71 0.31580 0.00510
51  73 0.31600 0.00465
52  74 0.31610 0.00424
53  74 0.31620 0.00386
54  75 0.31630 0.00352
55  73 0.31640 0.00320
56  76 0.31650 0.00292
57  78 0.31650 0.00266
58  80 0.31660 0.00242
59  80 0.31670 0.00221
60  80 0.31670 0.00201
61  80 0.31680 0.00183
62  80 0.31690 0.00167
63  83 0.31700 0.00152
64  83 0.31700 0.00139
65  84 0.31710 0.00126
66  84 0.31710 0.00115
67  82 0.31720 0.00105
68  87 0.31720 0.00096
69  87 0.31720 0.00087
70  90 0.31720 0.00079
71  93 0.31730 0.00072
72  93 0.31730 0.00066
73  95 0.31730 0.00060
74  97 0.31740 0.00055
75  94 0.31740 0.00050
76  94 0.31740 0.00045
77  97 0.31750 0.00041
78  98 0.31750 0.00038
79 102 0.31750 0.00034
80 103 0.31750 0.00031
81 104 0.31750 0.00029
82 103 0.31750 0.00026
83 108 0.31750 0.00024
84 110 0.31760 0.00022
85 111 0.31760 0.00020
86 113 0.31760 0.00018
