
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 2.15500
2     1 0.004134 1.96300
3     1 0.008001 1.78900
4     2 0.011660 1.63000
5     3 0.018020 1.48500
6     7 0.026120 1.35300
7     8 0.036020 1.23300
8    11 0.045670 1.12300
9    13 0.056550 1.02400
10   22 0.067370 0.93270
11   27 0.078120 0.84980
12   31 0.087840 0.77430
13   35 0.096370 0.70550
14   37 0.103800 0.64290
15   41 0.110400 0.58580
16   42 0.116100 0.53370
17   42 0.121200 0.48630
18   42 0.125500 0.44310
19   41 0.129200 0.40370
20   43 0.132400 0.36790
21   40 0.135100 0.33520
22   39 0.137300 0.30540
23   39 0.139100 0.27830
24   38 0.140600 0.25360
25   37 0.141900 0.23100
26   37 0.143000 0.21050
27   37 0.143900 0.19180
28   37 0.144700 0.17480
29   38 0.145300 0.15920
30   39 0.146300 0.14510
31   40 0.147700 0.13220
32   40 0.148900 0.12050
33   38 0.149900 0.10980
34   40 0.150900 0.10000
35   42 0.151900 0.09112
36   46 0.152900 0.08303
37   47 0.154000 0.07565
38   49 0.154900 0.06893
39   52 0.156000 0.06281
40   54 0.157000 0.05723
41   55 0.158000 0.05214
42   57 0.158800 0.04751
43   58 0.159500 0.04329
44   61 0.160300 0.03945
45   65 0.161200 0.03594
46   66 0.162000 0.03275
47   65 0.162700 0.02984
48   70 0.163500 0.02719
49   68 0.164300 0.02477
50   72 0.165000 0.02257
51   74 0.165800 0.02057
52   76 0.166400 0.01874
53   80 0.167100 0.01707
54   79 0.167800 0.01556
55   81 0.168200 0.01418
56   80 0.168700 0.01292
57   81 0.169200 0.01177
58   81 0.169600 0.01072
59   81 0.170000 0.00977
60   81 0.170300 0.00890
61   83 0.170600 0.00811
62   85 0.170900 0.00739
63   87 0.171100 0.00674
64   87 0.171300 0.00614
65   89 0.171700 0.00559
66   92 0.172000 0.00509
67   94 0.172300 0.00464
68   96 0.172500 0.00423
69   97 0.172800 0.00385
70   97 0.173000 0.00351
71   99 0.173200 0.00320
72  100 0.173400 0.00292
73   96 0.173600 0.00266
74   97 0.173800 0.00242
75  100 0.173900 0.00220
76  106 0.174000 0.00201
77  111 0.174100 0.00183
78  113 0.174200 0.00167
79  115 0.174400 0.00152
80  118 0.174500 0.00138
81  119 0.174600 0.00126
82  123 0.174600 0.00115
83  124 0.174700 0.00105
84  128 0.174800 0.00095
85  129 0.174800 0.00087
86  132 0.174900 0.00079
87  135 0.174900 0.00072
88  137 0.175000 0.00066
89  138 0.175000 0.00060
90  142 0.175000 0.00055
91  143 0.175100 0.00050
92  143 0.175100 0.00045
93  145 0.175100 0.00041
94  146 0.175200 0.00038
95  154 0.175200 0.00034
96  156 0.175200 0.00031
97  159 0.175200 0.00028
98  163 0.175200 0.00026
99  159 0.175300 0.00024
100 160 0.175300 0.00022
