
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.57460
2     1 0.006674 0.52350
3     1 0.012310 0.47700
4     2 0.017160 0.43460
5     3 0.025100 0.39600
6     5 0.034400 0.36080
7     7 0.045420 0.32880
8     9 0.055040 0.29960
9    11 0.066360 0.27300
10   14 0.077170 0.24870
11   16 0.087200 0.22660
12   23 0.096330 0.20650
13   22 0.104500 0.18810
14   25 0.111600 0.17140
15   27 0.117600 0.15620
16   29 0.122600 0.14230
17   29 0.127200 0.12970
18   26 0.131000 0.11820
19   30 0.134100 0.10770
20   30 0.136700 0.09810
21   31 0.138800 0.08938
22   30 0.140400 0.08144
23   29 0.141800 0.07421
24   28 0.143000 0.06762
25   28 0.144000 0.06161
26   28 0.144800 0.05614
27   28 0.145400 0.05115
28   28 0.146000 0.04660
29   29 0.146700 0.04246
30   30 0.148000 0.03869
31   29 0.149300 0.03525
32   30 0.150300 0.03212
33   30 0.151200 0.02927
34   32 0.152200 0.02667
35   34 0.153100 0.02430
36   34 0.154200 0.02214
37   36 0.155100 0.02017
38   39 0.156000 0.01838
39   44 0.157000 0.01675
40   48 0.158000 0.01526
41   49 0.158900 0.01391
42   51 0.159700 0.01267
43   50 0.160400 0.01154
44   51 0.161200 0.01052
45   53 0.162100 0.00958
46   53 0.162800 0.00873
47   57 0.163800 0.00796
48   60 0.164600 0.00725
49   61 0.165400 0.00661
50   63 0.166200 0.00602
51   66 0.166800 0.00548
52   68 0.167500 0.00500
53   71 0.168100 0.00455
54   69 0.168800 0.00415
55   71 0.169100 0.00378
56   72 0.169600 0.00344
57   72 0.169900 0.00314
58   75 0.170300 0.00286
59   76 0.170700 0.00261
60   77 0.171100 0.00237
61   78 0.171400 0.00216
62   80 0.171700 0.00197
63   80 0.172000 0.00180
64   84 0.172300 0.00164
65   85 0.172600 0.00149
66   86 0.172900 0.00136
67   82 0.173400 0.00124
68   81 0.173700 0.00113
69   82 0.173800 0.00103
70   83 0.173900 0.00094
71   84 0.174100 0.00085
72   87 0.174200 0.00078
73   92 0.174300 0.00071
74   94 0.174400 0.00065
75   98 0.174500 0.00059
76  106 0.174600 0.00054
77  111 0.174600 0.00049
78  114 0.174700 0.00044
79  112 0.174800 0.00041
80  118 0.174800 0.00037
81  117 0.174900 0.00034
82  121 0.174900 0.00031
83  122 0.175000 0.00028
84  120 0.175100 0.00025
85  126 0.175100 0.00023
86  127 0.175100 0.00021
87  126 0.175100 0.00019
88  133 0.175100 0.00018
89  132 0.175200 0.00016
90  135 0.175200 0.00015
91  140 0.175200 0.00013
92  144 0.175200 0.00012
93  146 0.175200 0.00011
94  150 0.175200 0.00010
95  153 0.175200 0.00009
96  157 0.175200 0.00008
97  154 0.175300 0.00008
98  159 0.175300 0.00007
99  162 0.175300 0.00006
100 164 0.175300 0.00006
