
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 14.3600
2     1 0.001048 13.0900
3     1 0.002154 11.9300
4     2 0.003335 10.8700
5     4 0.005668  9.9010
6    10 0.009778  9.0210
7    23 0.015640  8.2200
8    33 0.022770  7.4890
9    49 0.030920  6.8240
10   70 0.039720  6.2180
11   79 0.048300  5.6660
12   82 0.056540  5.1620
13   83 0.064260  4.7040
14   83 0.071480  4.2860
15   78 0.078200  3.9050
16   79 0.084480  3.5580
17   81 0.090330  3.2420
18   78 0.095780  2.9540
19   77 0.100800  2.6920
20   76 0.105500  2.4520
21   74 0.109900  2.2350
22   72 0.113900  2.0360
23   71 0.117600  1.8550
24   69 0.121000  1.6900
25   68 0.124100  1.5400
26   67 0.126900  1.4030
27   67 0.129400  1.2790
28   65 0.131700  1.1650
29   61 0.133800  1.0620
30   60 0.135600  0.9673
31   58 0.137300  0.8814
32   60 0.139000  0.8031
33   62 0.140800  0.7317
34   65 0.142500  0.6667
35   67 0.144100  0.6075
36   70 0.145700  0.5535
37   74 0.147100  0.5044
38   76 0.148600  0.4595
39   75 0.149900  0.4187
40   75 0.151100  0.3815
41   75 0.152300  0.3476
42   78 0.153400  0.3167
43   78 0.154500  0.2886
44   82 0.155500  0.2630
45   86 0.156500  0.2396
46   85 0.157400  0.2183
47   87 0.158300  0.1989
48   86 0.159100  0.1813
49   88 0.159800  0.1652
50   87 0.160500  0.1505
51   89 0.161200  0.1371
52   94 0.161800  0.1249
53   98 0.162500  0.1138
54   99 0.163200  0.1037
55  106 0.163800  0.0945
56  107 0.164500  0.0861
57  107 0.165100  0.0785
58  107 0.165700  0.0715
59  103 0.166300  0.0651
60  106 0.166800  0.0594
61  109 0.167300  0.0541
62  111 0.167700  0.0493
63  113 0.168200  0.0449
64  115 0.168500  0.0409
65  116 0.168900  0.0373
66  119 0.169200  0.0340
67  121 0.169500  0.0310
68  121 0.169800  0.0282
69  122 0.170000  0.0257
70  122 0.170300  0.0234
71  122 0.170600  0.0213
72  124 0.170800  0.0194
73  124 0.171100  0.0177
74  124 0.171300  0.0161
75  123 0.171500  0.0147
76  128 0.171700  0.0134
77  129 0.171900  0.0122
78  131 0.172200  0.0111
79  134 0.172400  0.0101
80  138 0.172600  0.0092
81  139 0.172700  0.0084
82  146 0.172900  0.0077
83  147 0.173100  0.0070
84  147 0.173200  0.0064
85  151 0.173400  0.0058
86  154 0.173500  0.0053
87  157 0.173700  0.0048
88  155 0.173800  0.0044
89  158 0.173900  0.0040
90  161 0.174000  0.0036
91  162 0.174100  0.0033
92  163 0.174200  0.0030
93  168 0.174300  0.0028
94  165 0.174400  0.0025
95  169 0.174500  0.0023
96  172 0.174600  0.0021
97  176 0.174600  0.0019
98  176 0.174700  0.0017
99  176 0.174800  0.0016
100 178 0.174800  0.0014
