
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.44360
2   1 0.007311 0.40420
3   2 0.014950 0.36830
4   3 0.025650 0.33560
5   3 0.035400 0.30580
6   6 0.046250 0.27860
7   9 0.062060 0.25390
8  13 0.079550 0.23130
9  13 0.095350 0.21080
10 13 0.108500 0.19200
11 15 0.119700 0.17500
12 15 0.129200 0.15940
13 18 0.137500 0.14530
14 22 0.145500 0.13240
15 23 0.152400 0.12060
16 25 0.158400 0.10990
17 25 0.163000 0.10010
18 24 0.166800 0.09123
19 24 0.170000 0.08313
20 24 0.172500 0.07574
21 25 0.174700 0.06901
22 24 0.176700 0.06288
23 24 0.178200 0.05730
24 24 0.179500 0.05221
25 24 0.180600 0.04757
26 25 0.181500 0.04334
27 25 0.182200 0.03949
28 26 0.182800 0.03598
29 26 0.183400 0.03279
30 25 0.183800 0.02987
31 25 0.184100 0.02722
32 26 0.184500 0.02480
33 25 0.184900 0.02260
34 26 0.185600 0.02059
35 28 0.186200 0.01876
36 30 0.187000 0.01710
37 31 0.187900 0.01558
38 33 0.188600 0.01419
39 34 0.189200 0.01293
40 35 0.189700 0.01178
41 37 0.190100 0.01074
42 37 0.190500 0.00978
43 40 0.190900 0.00891
44 44 0.191200 0.00812
45 43 0.191500 0.00740
46 45 0.191800 0.00674
47 49 0.192000 0.00614
48 48 0.192300 0.00560
49 48 0.192500 0.00510
50 49 0.192600 0.00465
51 51 0.192800 0.00424
52 53 0.193000 0.00386
53 54 0.193100 0.00352
54 54 0.193200 0.00320
55 55 0.193300 0.00292
56 54 0.193400 0.00266
57 52 0.193500 0.00242
58 53 0.193600 0.00221
59 55 0.193600 0.00201
60 54 0.193600 0.00183
61 54 0.193700 0.00167
62 55 0.193700 0.00152
63 60 0.193700 0.00139
64 63 0.193700 0.00126
65 63 0.193800 0.00115
66 64 0.193800 0.00105
67 64 0.193800 0.00096
68 65 0.193800 0.00087
69 65 0.193800 0.00079
70 69 0.193800 0.00072
71 72 0.193900 0.00066
72 73 0.193900 0.00060
73 76 0.193900 0.00055
74 77 0.193900 0.00050
75 77 0.193900 0.00045
76 77 0.193900 0.00041
77 79 0.193900 0.00038
78 81 0.193900 0.00034
79 82 0.193900 0.00031
80 85 0.193900 0.00029
81 86 0.193900 0.00026
82 87 0.193900 0.00024
83 88 0.193900 0.00022
84 88 0.193900 0.00020
85 89 0.193900 0.00018
86 89 0.193900 0.00016
87 90 0.193900 0.00015
