
Call:  glmnet(x = x, y = y, alpha = 0.55, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 14.3400
2    1 0.003635 13.0600
3    1 0.006657 11.9000
4    1 0.009168 10.8400
5    1 0.011250  9.8810
6    1 0.012990  9.0030
7    1 0.014430  8.2030
8    1 0.015630  7.4740
9    1 0.016620  6.8100
10   1 0.017450  6.2050
11   1 0.018130  5.6540
12   1 0.018700  5.1520
13   1 0.019180  4.6940
14   1 0.019570  4.2770
15   1 0.019900  3.8970
16   1 0.020170  3.5510
17   1 0.020390  3.2350
18   1 0.020580  2.9480
19   1 0.020730  2.6860
20   1 0.020860  2.4480
21   1 0.020970  2.2300
22   1 0.021060  2.0320
23   1 0.021130  1.8510
24   1 0.021190  1.6870
25   2 0.024130  1.5370
26   2 0.027100  1.4010
27   2 0.029580  1.2760
28   2 0.031660  1.1630
29   2 0.033390  1.0590
30   2 0.034840  0.9653
31   3 0.036060  0.8796
32   3 0.039280  0.8014
33   3 0.041970  0.7303
34   3 0.044220  0.6654
35   3 0.046110  0.6063
36   3 0.047680  0.5524
37   3 0.048990  0.5033
38   3 0.050090  0.4586
39   4 0.051590  0.4179
40   4 0.053930  0.3808
41   4 0.055890  0.3469
42   4 0.057550  0.3161
43   4 0.058950  0.2880
44   5 0.060170  0.2624
45   5 0.061190  0.2391
46   6 0.062270  0.2179
47   6 0.063730  0.1985
48   7 0.065320  0.1809
49   8 0.066970  0.1648
50   9 0.068750  0.1502
51  10 0.070280  0.1368
52  10 0.071840  0.1247
53  10 0.073160  0.1136
54  11 0.074370  0.1035
55  11 0.075410  0.0943
56  11 0.076290  0.0859
57  12 0.077080  0.0783
58  12 0.077760  0.0714
59  12 0.078340  0.0650
60  12 0.078830  0.0592
61  14 0.079280  0.0540
62  14 0.079930  0.0492
63  13 0.080420  0.0448
64  13 0.080770  0.0408
65  13 0.081080  0.0372
66  13 0.081330  0.0339
67  14 0.081580  0.0309
68  14 0.081890  0.0281
69  16 0.082180  0.0256
70  16 0.082500  0.0234
71  17 0.082760  0.0213
72  16 0.083030  0.0194
73  16 0.083250  0.0177
74  16 0.083450  0.0161
75  15 0.083600  0.0147
76  16 0.083710  0.0134
77  16 0.083810  0.0122
78  16 0.083910  0.0111
79  16 0.084000  0.0101
80  16 0.084070  0.0092
81  15 0.084130  0.0084
82  16 0.084160  0.0076
83  16 0.084190  0.0070
84  16 0.084210  0.0064
85  18 0.084240  0.0058
86  19 0.084280  0.0053
87  20 0.084340  0.0048
88  20 0.084380  0.0044
89  20 0.084420  0.0040
90  20 0.084460  0.0036
91  20 0.084490  0.0033
92  20 0.084520  0.0030
93  20 0.084540  0.0027
94  20 0.084560  0.0025
95  20 0.084570  0.0023
96  20 0.084590  0.0021
97  20 0.084600  0.0019
98  20 0.084610  0.0017
99  20 0.084620  0.0016
100 20 0.084620  0.0014
