
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 52.560
2    1 0.003553 47.890
3    1 0.006526 43.640
4    1 0.009011 39.760
5    1 0.011090 36.230
6    1 0.012820 33.010
7    1 0.014270 30.080
8    1 0.015480 27.410
9    1 0.016480 24.970
10   1 0.017320 22.750
11   1 0.018020 20.730
12   1 0.018610 18.890
13   1 0.019090 17.210
14   1 0.019500 15.680
15   1 0.019830 14.290
16   1 0.020110 13.020
17   1 0.020350 11.860
18   1 0.020540 10.810
19   1 0.020700  9.849
20   1 0.020840  8.974
21   1 0.020950  8.177
22   1 0.021040  7.451
23   1 0.021120  6.789
24   1 0.021180  6.186
25   2 0.023660  5.636
26   2 0.026300  5.135
27   2 0.028590  4.679
28   2 0.030580  4.263
29   2 0.032290  3.885
30   2 0.033760  3.540
31   2 0.035020  3.225
32   3 0.037900  2.939
33   3 0.040430  2.678
34   3 0.042630  2.440
35   3 0.044530  2.223
36   3 0.046170  2.025
37   3 0.047580  1.846
38   3 0.048790  1.682
39   4 0.050450  1.532
40   4 0.052440  1.396
41   5 0.054260  1.272
42   5 0.055950  1.159
43   5 0.057430  1.056
44   5 0.058710  0.962
45   5 0.059810  0.877
46   7 0.061100  0.799
47   7 0.062780  0.728
48   8 0.064360  0.663
49   9 0.066010  0.604
50  10 0.067690  0.551
51  10 0.069280  0.502
52  10 0.070680  0.457
53  11 0.072030  0.416
54  12 0.073270  0.380
55  12 0.074380  0.346
56  12 0.075330  0.315
57  12 0.076160  0.287
58  12 0.076880  0.262
59  12 0.077510  0.238
60  12 0.078050  0.217
61  12 0.078510  0.198
62  13 0.079010  0.180
63  14 0.079480  0.164
64  15 0.079940  0.150
65  16 0.080390  0.136
66  16 0.080830  0.124
67  17 0.081210  0.113
68  16 0.081530  0.103
69  16 0.081820  0.094
70  17 0.082100  0.086
71  17 0.082370  0.078
72  17 0.082600  0.071
73  17 0.082810  0.065
74  17 0.083000  0.059
75  17 0.083170  0.054
76  17 0.083320  0.049
77  18 0.083450  0.045
78  19 0.083590  0.041
79  19 0.083720  0.037
80  19 0.083830  0.034
81  19 0.083920  0.031
82  20 0.084000  0.028
83  20 0.084070  0.026
84  20 0.084140  0.023
85  19 0.084190  0.021
86  20 0.084240  0.019
87  21 0.084290  0.018
88  21 0.084330  0.016
89  21 0.084380  0.015
90  21 0.084400  0.013
91  21 0.084450  0.012
92  21 0.084470  0.011
93  21 0.084490  0.010
94  21 0.084520  0.009
95  21 0.084530  0.008
96  21 0.084550  0.008
97  21 0.084570  0.007
98  21 0.084580  0.006
99  21 0.084590  0.006
100 21 0.084600  0.005
