
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.62510
2   3 0.00785 0.56950
3   4 0.01672 0.51890
4   6 0.02538 0.47280
5   6 0.03331 0.43080
6   7 0.04023 0.39260
7   7 0.04651 0.35770
8   8 0.05190 0.32590
9   9 0.05647 0.29700
10  9 0.06040 0.27060
11 10 0.06391 0.24650
12 10 0.06695 0.22460
13 11 0.06950 0.20470
14 11 0.07166 0.18650
15 11 0.07348 0.16990
16 12 0.07503 0.15480
17 12 0.07648 0.14110
18 11 0.07768 0.12850
19 12 0.07873 0.11710
20 12 0.07961 0.10670
21 11 0.08035 0.09724
22 11 0.08095 0.08860
23 11 0.08145 0.08073
24 11 0.08187 0.07356
25 12 0.08222 0.06702
26 12 0.08251 0.06107
27 12 0.08275 0.05564
28 12 0.08295 0.05070
29 12 0.08312 0.04620
30 12 0.08326 0.04209
31 12 0.08337 0.03835
32 12 0.08347 0.03495
33 12 0.08355 0.03184
34 12 0.08362 0.02901
35 13 0.08371 0.02644
36 13 0.08383 0.02409
37 12 0.08394 0.02195
38 12 0.08403 0.02000
39 12 0.08410 0.01822
40 12 0.08416 0.01660
41 13 0.08421 0.01513
42 14 0.08427 0.01378
43 14 0.08432 0.01256
44 15 0.08436 0.01144
45 15 0.08440 0.01043
46 17 0.08444 0.00950
47 17 0.08447 0.00866
48 17 0.08450 0.00789
49 17 0.08453 0.00719
50 17 0.08455 0.00655
51 17 0.08457 0.00597
52 17 0.08458 0.00544
53 18 0.08459 0.00495
54 18 0.08461 0.00451
55 19 0.08461 0.00411
56 19 0.08462 0.00375
57 19 0.08463 0.00341
58 19 0.08463 0.00311
59 19 0.08464 0.00284
60 19 0.08464 0.00258
61 19 0.08465 0.00235
62 19 0.08465 0.00214
63 19 0.08465 0.00195
64 19 0.08465 0.00178
65 19 0.08466 0.00162
66 19 0.08466 0.00148
67 19 0.08466 0.00135
68 19 0.08466 0.00123
69 19 0.08466 0.00112
