
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1   36 0.000000 7884.0
2   36 0.006796 7184.0
3   36 0.007291 6546.0
4   36 0.007808 5964.0
5   36 0.008347 5434.0
6   36 0.008906 4952.0
7   36 0.009484 4512.0
8   36 0.010080 4111.0
9   36 0.010690 3746.0
10  36 0.011310 3413.0
11  36 0.011940 3110.0
12  36 0.012580 2833.0
13  36 0.013230 2582.0
14  36 0.013870 2352.0
15  36 0.014510 2143.0
16  36 0.015150 1953.0
17  36 0.015780 1780.0
18  36 0.016400 1621.0
19  36 0.017010 1477.0
20  36 0.017610 1346.0
21  36 0.018190 1227.0
22  36 0.018760 1118.0
23  36 0.019310 1018.0
24  36 0.019850  927.8
25  36 0.020370  845.4
26  36 0.020880  770.3
27  36 0.021380  701.9
28  36 0.021860  639.5
29  36 0.022350  582.7
30  36 0.022830  530.9
31  36 0.023300  483.8
32  36 0.023780  440.8
33  36 0.024270  401.6
34  36 0.024760  366.0
35  36 0.025270  333.4
36  36 0.025790  303.8
37  36 0.026330  276.8
38  36 0.026890  252.2
39  36 0.027480  229.8
40  36 0.028090  209.4
41  36 0.028740  190.8
42  36 0.029410  173.9
43  36 0.030130  158.4
44  36 0.030880  144.3
45  36 0.031670  131.5
46  36 0.032490  119.8
47  36 0.033360  109.2
48  36 0.034270   99.5
49  36 0.035220   90.7
50  36 0.036210   82.6
51  36 0.037240   75.3
52  36 0.038300   68.6
53  36 0.039400   62.5
54  36 0.040540   56.9
55  36 0.041700   51.9
56  36 0.042890   47.3
57  36 0.044110   43.1
58  36 0.045340   39.2
59  36 0.046600   35.8
60  36 0.047870   32.6
61  36 0.049140   29.7
62  36 0.050420   27.1
63  36 0.051710   24.6
64  36 0.052990   22.4
65  36 0.054260   20.5
66  36 0.055530   18.6
67  36 0.056780   17.0
68  36 0.058020   15.5
69  36 0.059240   14.1
70  36 0.060440   12.8
71  36 0.061620   11.7
72  36 0.062770   10.7
73  36 0.063900    9.7
74  36 0.064990    8.9
75  36 0.066050    8.1
76  36 0.067080    7.4
77  36 0.068080    6.7
78  36 0.069040    6.1
79  36 0.069960    5.6
80  36 0.070850    5.1
81  36 0.071700    4.6
82  36 0.072510    4.2
83  36 0.073280    3.8
84  36 0.074010    3.5
85  36 0.074710    3.2
86  36 0.075360    2.9
87  36 0.075990    2.6
88  36 0.076570    2.4
89  36 0.077120    2.2
90  36 0.077640    2.0
91  36 0.078120    1.8
92  36 0.078580    1.7
93  36 0.079000    1.5
94  36 0.079400    1.4
95  36 0.079770    1.3
96  36 0.080120    1.1
97  36 0.080440    1.0
98  36 0.080750    0.9
99  36 0.081030    0.9
100 36 0.081290    0.8
