
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 40.630
2   5 0.001111 37.020
3   8 0.003025 33.730
4  12 0.005727 30.730
5  15 0.009173 28.000
6  18 0.013160 25.520
7  20 0.017260 23.250
8  20 0.021450 21.180
9  21 0.025620 19.300
10 21 0.029680 17.590
11 21 0.033610 16.020
12 22 0.037410 14.600
13 22 0.041040 13.300
14 23 0.044530 12.120
15 24 0.047800 11.050
16 26 0.050890 10.060
17 26 0.053790  9.170
18 26 0.056490  8.355
19 26 0.059000  7.613
20 26 0.061310  6.937
21 27 0.063470  6.321
22 27 0.065410  5.759
23 28 0.067260  5.247
24 28 0.068920  4.781
25 28 0.070450  4.356
26 28 0.071840  3.969
27 28 0.073100  3.617
28 28 0.074240  3.296
29 28 0.075270  3.003
30 28 0.076210  2.736
31 28 0.077050  2.493
32 28 0.077800  2.271
33 28 0.078480  2.070
34 28 0.079100  1.886
35 28 0.079650  1.718
36 27 0.080140  1.566
37 27 0.080610  1.427
38 28 0.081020  1.300
39 28 0.081400  1.184
40 28 0.081740  1.079
41 28 0.082040  0.983
42 29 0.082320  0.896
43 29 0.082580  0.816
44 29 0.082810  0.744
45 29 0.083020  0.678
46 29 0.083200  0.618
47 30 0.083370  0.563
48 30 0.083530  0.513
49 30 0.083670  0.467
50 30 0.083800  0.426
51 31 0.083910  0.388
52 31 0.084010  0.353
53 31 0.084090  0.322
54 31 0.084170  0.293
55 32 0.084240  0.267
56 32 0.084300  0.244
57 32 0.084350  0.222
58 32 0.084390  0.202
59 31 0.084430  0.184
60 31 0.084470  0.168
61 31 0.084490  0.153
62 31 0.084520  0.139
63 32 0.084540  0.127
64 33 0.084560  0.116
65 33 0.084580  0.105
66 33 0.084590  0.096
67 33 0.084600  0.088
68 33 0.084610  0.080
69 33 0.084620  0.073
70 33 0.084620  0.066
71 33 0.084630  0.060
72 33 0.084640  0.055
73 33 0.084640  0.050
74 33 0.084640  0.046
75 33 0.084650  0.042
76 32 0.084650  0.038
77 32 0.084650  0.035
78 32 0.084650  0.031
79 33 0.084660  0.029
80 33 0.084660  0.026
81 33 0.084660  0.024
82 33 0.084660  0.022
83 33 0.084660  0.020
