
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 6.9250
2   3 0.006494 6.3100
3   4 0.015720 5.7490
4   8 0.025760 5.2380
5   8 0.035470 4.7730
6   9 0.044140 4.3490
7   9 0.051990 3.9630
8  10 0.058880 3.6110
9  10 0.064880 3.2900
10 10 0.070110 2.9980
11 10 0.074640 2.7310
12 11 0.078610 2.4890
13 11 0.082040 2.2680
14 12 0.085030 2.0660
15 12 0.087610 1.8830
16 11 0.089830 1.7150
17 11 0.091720 1.5630
18 11 0.093350 1.4240
19 11 0.094750 1.2980
20 11 0.095950 1.1820
21 11 0.096980 1.0770
22 11 0.097860 0.9816
23 11 0.098620 0.8944
24 12 0.099280 0.8149
25 12 0.099880 0.7425
26 12 0.100400 0.6766
27 12 0.100900 0.6165
28 12 0.101200 0.5617
29 12 0.101600 0.5118
30 13 0.101900 0.4663
31 13 0.102200 0.4249
32 13 0.102400 0.3872
33 14 0.102600 0.3528
34 13 0.102800 0.3214
35 13 0.103000 0.2929
36 12 0.103100 0.2669
37 13 0.103200 0.2431
38 13 0.103300 0.2215
39 13 0.103400 0.2019
40 13 0.103500 0.1839
41 13 0.103600 0.1676
42 13 0.103600 0.1527
43 13 0.103700 0.1391
44 13 0.103800 0.1268
45 14 0.103800 0.1155
46 14 0.103900 0.1053
47 14 0.103900 0.0959
48 13 0.104000 0.0874
49 14 0.104000 0.0796
50 13 0.104100 0.0726
51 14 0.104100 0.0661
52 14 0.104100 0.0602
53 14 0.104200 0.0549
54 14 0.104200 0.0500
55 15 0.104200 0.0456
56 15 0.104200 0.0415
57 15 0.104300 0.0378
58 15 0.104300 0.0345
59 16 0.104300 0.0314
60 16 0.104300 0.0286
61 16 0.104300 0.0261
62 17 0.104300 0.0238
63 19 0.104300 0.0216
64 19 0.104300 0.0197
65 19 0.104300 0.0180
66 19 0.104300 0.0164
67 19 0.104300 0.0149
68 21 0.104300 0.0136
69 21 0.104400 0.0124
70 21 0.104400 0.0113
71 21 0.104400 0.0103
72 21 0.104400 0.0094
73 21 0.104400 0.0085
74 21 0.104400 0.0078
75 21 0.104400 0.0071
76 21 0.104400 0.0065
