
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 13.8500
2   4 0.004338 12.6200
3   8 0.011570 11.5000
4   8 0.020510 10.4800
5  10 0.029050  9.5460
6  10 0.037230  8.6980
7  10 0.044660  7.9250
8  11 0.051440  7.2210
9  12 0.057610  6.5800
10 13 0.063280  5.9950
11 13 0.068290  5.4630
12 13 0.072700  4.9770
13 13 0.076590  4.5350
14 13 0.080020  4.1320
15 14 0.083010  3.7650
16 14 0.085620  3.4310
17 14 0.087890  3.1260
18 15 0.089920  2.8480
19 15 0.091670  2.5950
20 15 0.093210  2.3650
21 15 0.094550  2.1550
22 16 0.095720  1.9630
23 17 0.096770  1.7890
24 17 0.097670  1.6300
25 16 0.098460  1.4850
26 16 0.099140  1.3530
27 16 0.099740  1.2330
28 16 0.100300  1.1230
29 16 0.100700  1.0240
30 15 0.101100  0.9327
31 15 0.101400  0.8498
32 15 0.101700  0.7743
33 15 0.102000  0.7055
34 15 0.102200  0.6429
35 15 0.102400  0.5857
36 16 0.102600  0.5337
37 16 0.102800  0.4863
38 16 0.103000  0.4431
39 17 0.103100  0.4037
40 17 0.103200  0.3679
41 16 0.103300  0.3352
42 15 0.103500  0.3054
43 15 0.103500  0.2783
44 15 0.103600  0.2536
45 14 0.103600  0.2310
46 15 0.103700  0.2105
47 16 0.103800  0.1918
48 17 0.103800  0.1748
49 17 0.103900  0.1592
50 18 0.104000  0.1451
51 18 0.104000  0.1322
52 18 0.104100  0.1205
53 17 0.104100  0.1098
54 17 0.104100  0.1000
55 17 0.104200  0.0911
56 18 0.104200  0.0830
57 19 0.104200  0.0756
58 19 0.104200  0.0689
59 19 0.104300  0.0628
60 19 0.104300  0.0572
61 19 0.104300  0.0521
62 21 0.104300  0.0475
63 20 0.104300  0.0433
64 21 0.104300  0.0394
65 21 0.104300  0.0359
66 20 0.104300  0.0328
67 20 0.104300  0.0298
68 20 0.104300  0.0272
69 21 0.104300  0.0248
70 21 0.104300  0.0226
71 21 0.104400  0.0206
72 21 0.104400  0.0187
73 21 0.104400  0.0171
74 21 0.104400  0.0156
75 21 0.104400  0.0142
76 21 0.104400  0.0129
77 23 0.104400  0.0118
78 23 0.104400  0.0107
79 23 0.104400  0.0098
