
Call:  glmnet(x = x, y = y, alpha = 0.4, family = "gaussian", standardize = FALSE) 

   Df    %Dev  Lambda
1   0 0.00000 18.3300
2   1 0.00731 16.7000
3   1 0.01341 15.2200
4   1 0.01850 13.8700
5   1 0.02274 12.6300
6   1 0.02628 11.5100
7   3 0.03243 10.4900
8   3 0.04089  9.5580
9   3 0.04801  8.7080
10  3 0.05398  7.9350
11  3 0.05899  7.2300
12  3 0.06318  6.5880
13  3 0.06670  6.0020
14  5 0.06984  5.4690
15  5 0.07329  4.9830
16  5 0.07617  4.5410
17  5 0.07857  4.1370
18  5 0.08057  3.7700
19  4 0.08223  3.4350
20  4 0.08357  3.1300
21  4 0.08468  2.8520
22  4 0.08561  2.5980
23  4 0.08638  2.3670
24  4 0.08702  2.1570
25  4 0.08756  1.9660
26  4 0.08800  1.7910
27  4 0.08837  1.6320
28  5 0.08946  1.4870
29  5 0.09042  1.3550
30  5 0.09125  1.2340
31  5 0.09193  1.1250
32  5 0.09252  1.0250
33  5 0.09301  0.9338
34  5 0.09342  0.8508
35  5 0.09377  0.7752
36  5 0.09407  0.7064
37  5 0.09431  0.6436
38  5 0.09451  0.5864
39  6 0.09499  0.5343
40  7 0.09547  0.4869
41 10 0.09643  0.4436
42 10 0.09765  0.4042
43 10 0.09867  0.3683
44 10 0.09954  0.3356
45 10 0.10030  0.3058
46 10 0.10090  0.2786
47 10 0.10140  0.2539
48 11 0.10190  0.2313
49  9 0.10220  0.2108
50 10 0.10250  0.1920
51 10 0.10270  0.1750
52 10 0.10290  0.1594
53 10 0.10310  0.1453
54 10 0.10320  0.1324
55 10 0.10340  0.1206
56 10 0.10350  0.1099
57 11 0.10350  0.1001
58 10 0.10360  0.0912
59 10 0.10360  0.0831
60 10 0.10360  0.0757
61 11 0.10370  0.0690
62 13 0.10370  0.0629
63 15 0.10370  0.0573
64 16 0.10390  0.0522
65 15 0.10400  0.0476
66 16 0.10400  0.0433
67 16 0.10410  0.0395
68 16 0.10410  0.0360
69 16 0.10410  0.0328
70 16 0.10420  0.0299
71 16 0.10420  0.0272
72 16 0.10420  0.0248
73 17 0.10420  0.0226
74 17 0.10430  0.0206
75 18 0.10430  0.0188
76 19 0.10430  0.0171
77 19 0.10430  0.0156
78 19 0.10430  0.0142
79 19 0.10430  0.0129
80 19 0.10430  0.0118
81 19 0.10430  0.0107
82 19 0.10430  0.0098
83 19 0.10430  0.0089
84 19 0.10430  0.0081
85 19 0.10440  0.0074
86 19 0.10440  0.0067
87 19 0.10440  0.0061
88 19 0.10440  0.0056
89 20 0.10440  0.0051
90 20 0.10440  0.0046
91 20 0.10440  0.0042
92 20 0.10440  0.0039
93 20 0.10440  0.0035
