
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 366.60
2   1 0.004672 334.00
3   1 0.008989 304.40
4   1 0.012950 277.30
5   2 0.016680 252.70
6   4 0.021820 230.20
7   4 0.027860 209.80
8   4 0.033320 191.20
9   4 0.038270 174.20
10  4 0.042760 158.70
11  4 0.046840 144.60
12  4 0.050550 131.80
13  4 0.053920 120.00
14  5 0.057710 109.40
15  5 0.061450  99.67
16  5 0.064790  90.81
17  5 0.067780  82.74
18  5 0.070460  75.39
19  5 0.072850  68.70
20  6 0.075390  62.59
21  6 0.077670  57.03
22  6 0.079700  51.97
23  6 0.081500  47.35
24  6 0.083100  43.14
25  6 0.084510  39.31
26  7 0.085770  35.82
27  7 0.086880  32.64
28  7 0.087860  29.74
29  6 0.088720  27.10
30  7 0.089500  24.69
31  8 0.090210  22.49
32  8 0.090850  20.50
33  8 0.091420  18.68
34  7 0.091910  17.02
35  7 0.092340  15.50
36  7 0.092710  14.13
37  7 0.093050  12.87
38  7 0.093340  11.73
39  8 0.093670  10.69
40  9 0.094320   9.74
41 11 0.094960   8.87
42 12 0.095800   8.08
43 12 0.096440   7.37
44 12 0.097200   6.71
45 13 0.097820   6.12
46 13 0.098420   5.57
47 13 0.099010   5.08
48 14 0.099560   4.63
49 14 0.100100   4.21
50 14 0.100600   3.84
51 14 0.101000   3.50
52 14 0.101400   3.19
53 14 0.101700   2.90
54 14 0.102100   2.65
55 14 0.102300   2.41
56 15 0.102600   2.20
57 15 0.102800   2.00
58 13 0.103000   1.82
59 14 0.103100   1.66
60 14 0.103200   1.51
61 15 0.103400   1.38
62 14 0.103500   1.26
63 15 0.103600   1.15
64 15 0.103700   1.04
65 17 0.103800   0.95
66 17 0.103800   0.87
67 17 0.103900   0.79
68 17 0.104000   0.72
69 17 0.104000   0.66
70 18 0.104100   0.60
71 18 0.104100   0.54
72 18 0.104100   0.50
73 18 0.104200   0.45
74 18 0.104200   0.41
75 19 0.104200   0.38
76 19 0.104200   0.34
77 19 0.104300   0.31
78 19 0.104300   0.28
79 19 0.104300   0.26
80 19 0.104300   0.24
81 19 0.104300   0.21
82 19 0.104300   0.20
83 19 0.104300   0.18
84 19 0.104300   0.16
85 19 0.104300   0.15
86 19 0.104300   0.13
87 19 0.104300   0.12
88 19 0.104300   0.11
89 19 0.104400   0.10
90 19 0.104400   0.09
91 20 0.104400   0.08
92 20 0.104400   0.08
93 20 0.104400   0.07
94 19 0.104400   0.06
95 19 0.104400   0.06
96 19 0.104400   0.05
97 19 0.104400   0.05
