
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 10.4700
2   1 0.007404  9.5440
3   1 0.013560  8.6960
4   1 0.018680  7.9240
5   1 0.022930  7.2200
6   1 0.026470  6.5780
7   3 0.032480  5.9940
8   3 0.041200  5.4610
9   3 0.048450  4.9760
10  3 0.054500  4.5340
11  3 0.059540  4.1310
12  3 0.063740  3.7640
13  3 0.067230  3.4300
14  5 0.070270  3.1250
15  5 0.073670  2.8480
16  5 0.076520  2.5950
17  5 0.078890  2.3640
18  5 0.080850  2.1540
19  4 0.082470  1.9630
20  4 0.083780  1.7880
21  4 0.084860  1.6300
22  4 0.085770  1.4850
23  4 0.086520  1.3530
24  4 0.087140  1.2330
25  4 0.087650  1.1230
26  4 0.088080  1.0230
27  4 0.088440  0.9325
28  5 0.089330  0.8496
29  5 0.090370  0.7741
30  5 0.091230  0.7054
31  5 0.091950  0.6427
32  5 0.092560  0.5856
33  5 0.093050  0.5336
34  5 0.093470  0.4862
35  5 0.093820  0.4430
36  5 0.094110  0.4036
37  5 0.094360  0.3678
38  6 0.094560  0.3351
39  6 0.095030  0.3053
40  7 0.095540  0.2782
41 10 0.096500  0.2535
42 10 0.097760  0.2310
43 10 0.098790  0.2105
44 10 0.099670  0.1918
45 10 0.100400  0.1747
46  9 0.101000  0.1592
47  9 0.101500  0.1451
48  9 0.101900  0.1322
49 10 0.102300  0.1204
50 10 0.102600  0.1097
51 10 0.102800  0.1000
52 10 0.103000  0.0911
53 10 0.103100  0.0830
54 10 0.103300  0.0756
55 10 0.103400  0.0689
56 10 0.103500  0.0628
57 10 0.103600  0.0572
58 10 0.103600  0.0521
59 10 0.103600  0.0475
60 10 0.103600  0.0433
61 11 0.103700  0.0394
62 13 0.103700  0.0359
63 15 0.103800  0.0327
64 14 0.103900  0.0298
65 15 0.103900  0.0272
66 15 0.104000  0.0248
67 16 0.104100  0.0226
68 16 0.104100  0.0206
69 16 0.104100  0.0187
70 16 0.104200  0.0171
71 16 0.104200  0.0156
72 16 0.104200  0.0142
73 17 0.104300  0.0129
74 17 0.104300  0.0118
75 17 0.104300  0.0107
76 19 0.104300  0.0098
77 19 0.104300  0.0089
78 19 0.104300  0.0081
79 19 0.104300  0.0074
80 19 0.104300  0.0067
81 19 0.104300  0.0061
82 19 0.104300  0.0056
83 19 0.104300  0.0051
84 19 0.104300  0.0046
85 19 0.104400  0.0042
86 19 0.104400  0.0039
87 19 0.104400  0.0035
88 19 0.104400  0.0032
89 19 0.104400  0.0029
90 19 0.104400  0.0027
91 19 0.104400  0.0024
92 19 0.104400  0.0022
93 19 0.104400  0.0020
