
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 33.790
2     1 0.00026 30.790
3     1 0.00048 28.050
4     1 0.00068 25.560
5     1 0.00085 23.290
6     1 0.00100 21.220
7     1 0.00113 19.340
8     1 0.00124 17.620
9     2 0.00147 16.050
10    2 0.00180 14.630
11    2 0.00210 13.330
12    2 0.00236 12.140
13    2 0.00261 11.060
14    4 0.00297 10.080
15    5 0.00392  9.186
16    7 0.00502  8.370
17    8 0.00634  7.626
18    8 0.00780  6.949
19   11 0.00972  6.332
20   11 0.01190  5.769
21   11 0.01414  5.257
22   12 0.01652  4.790
23   13 0.01917  4.364
24   14 0.02200  3.976
25   14 0.02499  3.623
26   15 0.02811  3.301
27   17 0.03143  3.008
28   17 0.03486  2.741
29   23 0.03858  2.497
30   23 0.04287  2.275
31   27 0.04749  2.073
32   27 0.05233  1.889
33   31 0.05752  1.721
34   33 0.06292  1.568
35   36 0.06870  1.429
36   42 0.07482  1.302
37   43 0.08115  1.186
38   47 0.08767  1.081
39   50 0.09443  0.985
40   51 0.10140  0.898
41   55 0.10850  0.818
42   58 0.11580  0.745
43   59 0.12320  0.679
44   62 0.13060  0.619
45   68 0.13820  0.564
46   72 0.14590  0.514
47   75 0.15370  0.468
48   75 0.16150  0.426
49   76 0.16920  0.388
50   76 0.17690  0.354
51   76 0.18460  0.322
52   76 0.19210  0.294
53   76 0.19950  0.268
54   77 0.20690  0.244
55   78 0.21410  0.222
56   78 0.22130  0.203
57   78 0.22840  0.185
58   80 0.23530  0.168
59   81 0.24220  0.153
60   82 0.24890  0.140
61   82 0.25550  0.127
62   83 0.26190  0.116
63   84 0.26820  0.106
64   86 0.27440  0.096
65   89 0.28060  0.088
66   89 0.28660  0.080
67   89 0.29240  0.073
68   91 0.29820  0.066
69   92 0.30370  0.060
70   92 0.30910  0.055
71   95 0.31450  0.050
72   95 0.31970  0.046
73   96 0.32480  0.042
74   97 0.32970  0.038
75   96 0.33450  0.035
76   97 0.33920  0.032
77   98 0.34380  0.029
78   98 0.34820  0.026
79   98 0.35240  0.024
80   98 0.35660  0.022
81   98 0.36060  0.020
82   97 0.36440  0.018
83   98 0.36810  0.016
84  100 0.37170  0.015
85  100 0.37520  0.014
86   99 0.37850  0.012
87   99 0.38170  0.011
88  100 0.38470  0.010
89  102 0.38760  0.009
90  102 0.39040  0.009
91  102 0.39310  0.008
92  100 0.39560  0.007
93  100 0.39800  0.006
94  101 0.40020  0.006
95  102 0.40240  0.005
96  102 0.40440  0.005
97  102 0.40630  0.004
98  102 0.40810  0.004
99  102 0.40980  0.004
100 102 0.41140  0.003
