
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 50.180
2     1 0.00045 45.720
3     1 0.00094 41.660
4     1 0.00147 37.960
5     1 0.00204 34.590
6     2 0.00273 31.510
7     5 0.00400 28.710
8     5 0.00574 26.160
9     5 0.00759 23.840
10    6 0.00955 21.720
11    9 0.01192 19.790
12   14 0.01517 18.030
13   19 0.01924 16.430
14   20 0.02385 14.970
15   23 0.02894 13.640
16   27 0.03443 12.430
17   39 0.04076 11.330
18   48 0.04824 10.320
19   52 0.05652  9.403
20   63 0.06544  8.567
21   66 0.07484  7.806
22   67 0.08449  7.113
23   70 0.09435  6.481
24   75 0.10470  5.905
25   76 0.11530  5.381
26   77 0.12600  4.903
27   80 0.13680  4.467
28   80 0.14770  4.070
29   81 0.15860  3.709
30   83 0.16940  3.379
31   84 0.18010  3.079
32   86 0.19080  2.805
33   88 0.20140  2.556
34   88 0.21180  2.329
35   89 0.22200  2.122
36   88 0.23200  1.934
37   90 0.24180  1.762
38   90 0.25150  1.605
39   94 0.26090  1.463
40   95 0.27020  1.333
41   95 0.27920  1.214
42   97 0.28780  1.107
43   98 0.29620  1.008
44   98 0.30420  0.919
45   99 0.31200  0.837
46  102 0.31940  0.763
47  102 0.32660  0.695
48  100 0.33340  0.633
49  100 0.33990  0.577
50   99 0.34600  0.526
51  100 0.35180  0.479
52  102 0.35730  0.436
53  102 0.36250  0.398
54  104 0.36730  0.362
55  105 0.37190  0.330
56  107 0.37620  0.301
57  107 0.38030  0.274
58  106 0.38400  0.250
59  105 0.38750  0.228
60  106 0.39080  0.207
61  108 0.39390  0.189
62  107 0.39680  0.172
63  108 0.39940  0.157
64  108 0.40190  0.143
65  109 0.40420  0.130
66  111 0.40630  0.119
67  109 0.40830  0.108
68  111 0.41010  0.098
69  111 0.41190  0.090
70  112 0.41340  0.082
71  112 0.41490  0.075
72  113 0.41620  0.068
73  113 0.41750  0.062
74  112 0.41860  0.056
75  111 0.41960  0.051
76  112 0.42050  0.047
77  113 0.42140  0.043
78  113 0.42220  0.039
79  113 0.42290  0.035
80  112 0.42350  0.032
81  112 0.42410  0.029
82  113 0.42460  0.027
83  112 0.42500  0.024
84  114 0.42540  0.022
85  114 0.42580  0.020
86  114 0.42610  0.018
87  114 0.42640  0.017
88  114 0.42660  0.015
89  114 0.42680  0.014
90  114 0.42700  0.013
91  114 0.42720  0.012
92  114 0.42730  0.011
93  114 0.42750  0.010
94  114 0.42760  0.009
95  114 0.42770  0.008
96  114 0.42770  0.007
97  114 0.42780  0.007
98  114 0.42790  0.006
99  113 0.42790  0.006
100 114 0.42800  0.005
