
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 13.5200
2     1 0.00029 12.3200
3     1 0.00054 11.2200
4     1 0.00075 10.2200
5     1 0.00093  9.3160
6     1 0.00108  8.4880
7     1 0.00121  7.7340
8     1 0.00132  7.0470
9     2 0.00159  6.4210
10    2 0.00198  5.8510
11    2 0.00232  5.3310
12    2 0.00261  4.8570
13    2 0.00287  4.4260
14    4 0.00335  4.0330
15    5 0.00501  3.6740
16    6 0.00684  3.3480
17    8 0.00912  3.0510
18    8 0.01173  2.7800
19   11 0.01502  2.5330
20   11 0.01898  2.3080
21   11 0.02296  2.1030
22   12 0.02704  1.9160
23   13 0.03170  1.7460
24   14 0.03653  1.5910
25   14 0.04148  1.4490
26   15 0.04641  1.3210
27   17 0.05148  1.2030
28   19 0.05726  1.0960
29   21 0.06382  0.9989
30   24 0.07065  0.9102
31   24 0.07774  0.8293
32   28 0.08505  0.7556
33   30 0.09267  0.6885
34   33 0.10040  0.6273
35   38 0.10850  0.5716
36   42 0.11680  0.5208
37   43 0.12510  0.4746
38   47 0.13350  0.4324
39   49 0.14210  0.3940
40   52 0.15050  0.3590
41   55 0.15910  0.3271
42   56 0.16760  0.2980
43   60 0.17610  0.2716
44   64 0.18470  0.2474
45   65 0.19320  0.2255
46   67 0.20160  0.2054
47   69 0.20980  0.1872
48   72 0.21780  0.1706
49   73 0.22560  0.1554
50   74 0.23340  0.1416
51   75 0.24100  0.1290
52   75 0.24850  0.1176
53   77 0.25570  0.1071
54   77 0.26280  0.0976
55   78 0.26960  0.0889
56   79 0.27630  0.0810
57   81 0.28280  0.0738
58   81 0.28920  0.0673
59   84 0.29540  0.0613
60   84 0.30150  0.0558
61   84 0.30740  0.0509
62   85 0.31300  0.0464
63   88 0.31860  0.0422
64   88 0.32400  0.0385
65   90 0.32930  0.0351
66   90 0.33440  0.0320
67   90 0.33930  0.0291
68   91 0.34410  0.0265
69   93 0.34870  0.0242
70   93 0.35320  0.0220
71   93 0.35750  0.0201
72   94 0.36160  0.0183
73   95 0.36560  0.0167
74   95 0.36940  0.0152
75   96 0.37300  0.0138
76   96 0.37650  0.0126
77   96 0.37990  0.0115
78   96 0.38300  0.0105
79   97 0.38610  0.0095
80   96 0.38900  0.0087
81   95 0.39180  0.0079
82   97 0.39450  0.0072
83   93 0.39690  0.0066
84   96 0.39930  0.0060
85   97 0.40150  0.0055
86   98 0.40360  0.0050
87   98 0.40560  0.0045
88   99 0.40750  0.0041
89  100 0.40930  0.0038
90  100 0.41090  0.0034
91  100 0.41250  0.0031
92  100 0.41390  0.0028
93   99 0.41520  0.0026
94  100 0.41640  0.0024
95   99 0.41760  0.0022
96  100 0.41860  0.0020
97  100 0.41950  0.0018
98  100 0.42040  0.0016
99  100 0.42120  0.0015
100 100 0.42200  0.0014
