
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1   114 0.00000 501.80
2   114 0.00377 457.20
3   114 0.00414 416.60
4   114 0.00453 379.60
5   114 0.00496 345.90
6   114 0.00544 315.10
7   114 0.00595 287.10
8   114 0.00652 261.60
9   114 0.00714 238.40
10  114 0.00781 217.20
11  114 0.00854 197.90
12  114 0.00934 180.30
13  114 0.01022 164.30
14  114 0.01117 149.70
15  114 0.01220 136.40
16  114 0.01333 124.30
17  114 0.01455 113.30
18  114 0.01588 103.20
19  114 0.01732  94.03
20  114 0.01888  85.67
21  114 0.02058  78.06
22  114 0.02241  71.13
23  114 0.02439  64.81
24  114 0.02652  59.05
25  114 0.02883  53.81
26  114 0.03130  49.03
27  114 0.03397  44.67
28  114 0.03683  40.70
29  114 0.03990  37.09
30  114 0.04318  33.79
31  114 0.04668  30.79
32  114 0.05042  28.05
33  114 0.05440  25.56
34  114 0.05863  23.29
35  114 0.06312  21.22
36  114 0.06786  19.34
37  114 0.07288  17.62
38  114 0.07816  16.05
39  114 0.08372  14.63
40  114 0.08955  13.33
41  114 0.09566  12.14
42  114 0.10200  11.07
43  114 0.10870  10.08
44  114 0.11560   9.19
45  114 0.12270   8.37
46  114 0.13010   7.63
47  114 0.13770   6.95
48  114 0.14550   6.33
49  114 0.15360   5.77
50  114 0.16180   5.26
51  114 0.17010   4.79
52  114 0.17860   4.36
53  114 0.18720   3.98
54  114 0.19580   3.62
55  114 0.20460   3.30
56  114 0.21330   3.01
57  114 0.22210   2.74
58  114 0.23080   2.50
59  114 0.23950   2.28
60  114 0.24810   2.07
61  114 0.25660   1.89
62  114 0.26500   1.72
63  114 0.27320   1.57
64  114 0.28130   1.43
65  114 0.28920   1.30
66  114 0.29680   1.19
67  114 0.30430   1.08
68  114 0.31140   0.98
69  114 0.31840   0.90
70  114 0.32510   0.82
71  114 0.33160   0.75
72  114 0.33770   0.68
73  114 0.34360   0.62
74  114 0.34930   0.56
75  114 0.35460   0.51
76  114 0.35970   0.47
77  114 0.36450   0.43
78  114 0.36910   0.39
79  114 0.37340   0.35
80  114 0.37750   0.32
81  114 0.38130   0.29
82  114 0.38490   0.27
83  114 0.38830   0.24
84  114 0.39140   0.22
85  114 0.39440   0.20
86  114 0.39720   0.18
87  114 0.39980   0.17
88  114 0.40220   0.15
89  114 0.40450   0.14
90  114 0.40660   0.13
91  114 0.40850   0.12
92  114 0.41030   0.11
93  114 0.41200   0.10
94  114 0.41360   0.09
95  114 0.41500   0.08
96  114 0.41630   0.07
97  114 0.41750   0.07
98  114 0.41860   0.06
99  114 0.41970   0.06
100 114 0.42060   0.05
