
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.60760
2   2 0.01127 0.55360
3   3 0.02664 0.50450
4   4 0.04298 0.45960
5   4 0.05730 0.41880
6   5 0.07249 0.38160
7   7 0.08784 0.34770
8   8 0.10080 0.31680
9  10 0.11490 0.28870
10 10 0.12790 0.26300
11 11 0.13910 0.23970
12 13 0.14990 0.21840
13 15 0.16170 0.19900
14 15 0.17270 0.18130
15 16 0.18310 0.16520
16 17 0.19260 0.15050
17 18 0.20070 0.13710
18 21 0.20820 0.12500
19 22 0.21490 0.11390
20 22 0.22040 0.10370
21 22 0.22500 0.09453
22 22 0.22880 0.08613
23 22 0.23200 0.07848
24 22 0.23470 0.07151
25 22 0.23690 0.06515
26 23 0.23880 0.05937
27 25 0.24030 0.05409
28 25 0.24170 0.04929
29 25 0.24280 0.04491
30 26 0.24370 0.04092
31 27 0.24440 0.03728
32 27 0.24540 0.03397
33 28 0.24610 0.03095
34 28 0.24680 0.02820
35 28 0.24730 0.02570
36 28 0.24780 0.02341
37 28 0.24810 0.02133
38 28 0.24840 0.01944
39 28 0.24870 0.01771
40 28 0.24890 0.01614
41 28 0.24910 0.01471
42 28 0.24920 0.01340
43 28 0.24930 0.01221
44 28 0.24940 0.01112
45 29 0.24950 0.01014
46 29 0.24960 0.00924
47 29 0.24970 0.00842
48 29 0.24970 0.00767
49 29 0.24980 0.00699
50 29 0.24980 0.00637
51 30 0.24990 0.00580
52 30 0.24990 0.00528
53 30 0.24990 0.00482
54 31 0.24990 0.00439
55 31 0.24990 0.00400
56 32 0.25000 0.00364
57 32 0.25000 0.00332
58 32 0.25000 0.00302
59 32 0.25000 0.00276
60 32 0.25000 0.00251
61 32 0.25000 0.00229
62 32 0.25000 0.00208
63 32 0.25000 0.00190
64 32 0.25000 0.00173
65 32 0.25000 0.00158
66 32 0.25000 0.00144
