
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

     Df     %Dev  Lambda
1     0 0.000000 14.7200
2     1 0.002724 13.4100
3     1 0.004996 12.2200
4     3 0.007700 11.1400
5     4 0.011700 10.1500
6     4 0.016060  9.2450
7     4 0.019710  8.4240
8     4 0.022760  7.6760
9     4 0.025290  6.9940
10    4 0.027410  6.3720
11    4 0.029430  5.8060
12    5 0.032600  5.2900
13    8 0.036300  4.8200
14   10 0.040180  4.3920
15   11 0.043830  4.0020
16   11 0.046980  3.6470
17   11 0.049610  3.3230
18   11 0.051800  3.0270
19   13 0.054550  2.7580
20   15 0.058280  2.5130
21   14 0.061590  2.2900
22   14 0.064350  2.0870
23   14 0.066650  1.9010
24   15 0.068640  1.7320
25   15 0.070390  1.5780
26   17 0.071840  1.4380
27   18 0.073120  1.3100
28   20 0.074550  1.1940
29   20 0.075840  1.0880
30   21 0.076960  0.9913
31   24 0.078710  0.9033
32   24 0.080310  0.8230
33   27 0.081790  0.7499
34   27 0.083210  0.6833
35   27 0.084450  0.6226
36   28 0.085520  0.5673
37   31 0.087280  0.5169
38   31 0.093950  0.4710
39   31 0.100200  0.4291
40   31 0.106000  0.3910
41   34 0.112700  0.3563
42   36 0.119100  0.3246
43   39 0.125900  0.2958
44   40 0.132100  0.2695
45   41 0.138200  0.2456
46   47 0.144700  0.2237
47   48 0.151400  0.2039
48   50 0.158900  0.1858
49   49 0.166300  0.1693
50   51 0.173600  0.1542
51   52 0.180700  0.1405
52   54 0.187300  0.1280
53   57 0.193800  0.1167
54   60 0.200100  0.1063
55   62 0.206500  0.0968
56   62 0.212300  0.0882
57   62 0.217500  0.0804
58   64 0.222700  0.0733
59   68 0.227800  0.0668
60   69 0.232600  0.0608
61   73 0.237300  0.0554
62   75 0.241700  0.0505
63   80 0.246500  0.0460
64   84 0.251200  0.0419
65   85 0.255500  0.0382
66   88 0.259600  0.0348
67   90 0.263500  0.0317
68   89 0.267100  0.0289
69   91 0.270300  0.0263
70   98 0.273500  0.0240
71   99 0.276900  0.0219
72  102 0.279800  0.0199
73  100 0.282600  0.0182
74  102 0.285000  0.0165
75  104 0.287200  0.0151
76  104 0.289300  0.0137
77  104 0.291100  0.0125
78  108 0.292800  0.0114
79  109 0.294500  0.0104
80  111 0.296000  0.0095
81  111 0.297300  0.0086
82  112 0.298600  0.0079
83  113 0.299700  0.0072
84  113 0.300600  0.0065
85  115 0.301500  0.0059
86  114 0.302300  0.0054
87  114 0.302900  0.0049
88  117 0.303500  0.0045
89  119 0.304000  0.0041
90  119 0.304500  0.0037
91  121 0.304900  0.0034
92  122 0.305300  0.0031
93  123 0.305600  0.0028
94  123 0.305800  0.0026
95  123 0.306100  0.0023
96  125 0.306200  0.0021
97  126 0.306400  0.0019
98  126 0.306600  0.0018
99  127 0.306700  0.0016
100 129 0.306800  0.0015
