
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 441.60
2     1 0.001688 402.40
3     2 0.003807 366.70
4     4 0.006344 334.10
5     5 0.009386 304.40
6     5 0.012700 277.40
7     6 0.015760 252.70
8     6 0.018560 230.30
9     7 0.021110 209.80
10    8 0.023430 191.20
11    9 0.025940 174.20
12   12 0.029210 158.70
13   11 0.032740 144.60
14   12 0.036210 131.80
15   12 0.039350 120.10
16   12 0.042160 109.40
17   14 0.044720  99.68
18   16 0.047040  90.82
19   19 0.049690  82.75
20   20 0.052620  75.40
21   23 0.055530  68.70
22   25 0.058280  62.60
23   24 0.060790  57.04
24   25 0.063050  51.97
25   27 0.065330  47.35
26   29 0.067380  43.15
27   29 0.069280  39.31
28   29 0.070970  35.82
29   30 0.072540  32.64
30   31 0.073970  29.74
31   32 0.075430  27.10
32   32 0.076910  24.69
33   32 0.078250  22.50
34   34 0.079490  20.50
35   36 0.080730  18.68
36   35 0.081880  17.02
37   40 0.082980  15.51
38   41 0.084250  14.13
39   41 0.085480  12.87
40   43 0.086800  11.73
41   44 0.088170  10.69
42   45 0.089620   9.74
43   51 0.091110   8.87
44   54 0.092810   8.09
45   56 0.094590   7.37
46   57 0.096470   6.71
47   58 0.098380   6.12
48   60 0.100400   5.57
49   65 0.102600   5.08
50   67 0.105000   4.63
51   70 0.107500   4.22
52   72 0.110200   3.84
53   73 0.113000   3.50
54   72 0.115900   3.19
55   73 0.119000   2.91
56   75 0.122200   2.65
57   77 0.125500   2.41
58   77 0.129000   2.20
59   78 0.132600   2.00
60   81 0.136300   1.82
61   84 0.140200   1.66
62   83 0.144200   1.51
63   86 0.148300   1.38
64   89 0.152600   1.26
65   93 0.156900   1.15
66   99 0.161300   1.04
67  103 0.165800   0.95
68  104 0.170300   0.87
69  105 0.174900   0.79
70  109 0.179300   0.72
71  108 0.183900   0.66
72  108 0.188500   0.60
73  109 0.192900   0.54
74  111 0.197400   0.50
75  112 0.201800   0.45
76  112 0.206100   0.41
77  111 0.210400   0.38
78  112 0.214500   0.34
79  115 0.218500   0.31
80  117 0.222500   0.28
81  116 0.226300   0.26
82  117 0.230100   0.24
83  118 0.233600   0.21
84  120 0.237200   0.20
85  124 0.240500   0.18
86  125 0.243700   0.16
87  127 0.246800   0.15
88  129 0.250000   0.13
89  130 0.252900   0.12
90  132 0.255700   0.11
91  134 0.258500   0.10
92  133 0.261100   0.09
93  134 0.263700   0.08
94  137 0.266100   0.08
95  138 0.268500   0.07
96  138 0.270800   0.06
97  137 0.273000   0.06
98  139 0.275100   0.05
99  139 0.277200   0.05
100 139 0.279100   0.04
