
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 3.8730
2    1 0.002513 3.5290
3    3 0.005193 3.2150
4    5 0.012760 2.9300
5   10 0.022900 2.6690
6   21 0.035570 2.4320
7   25 0.049100 2.2160
8   29 0.062040 2.0190
9   36 0.075580 1.8400
10  44 0.090140 1.6770
11  55 0.106000 1.5280
12  60 0.122900 1.3920
13  66 0.139800 1.2680
14  68 0.156100 1.1560
15  73 0.171500 1.0530
16  79 0.185900 0.9594
17  81 0.199100 0.8741
18  84 0.210900 0.7965
19  96 0.221500 0.7257
20 103 0.231200 0.6612
21 104 0.239900 0.6025
22 110 0.247600 0.5490
23 113 0.254400 0.5002
24 113 0.260400 0.4558
25 113 0.265700 0.4153
26 112 0.270200 0.3784
27 115 0.274300 0.3448
28 117 0.278300 0.3141
29 115 0.281900 0.2862
30 115 0.284900 0.2608
31 113 0.287700 0.2376
32 112 0.290000 0.2165
33 112 0.292000 0.1973
34 112 0.293800 0.1798
35 110 0.295400 0.1638
36 108 0.296700 0.1492
37 107 0.297900 0.1360
38 105 0.298900 0.1239
39 105 0.299700 0.1129
40 106 0.300500 0.1029
41 104 0.301200 0.0937
42 104 0.301700 0.0854
43 104 0.302300 0.0778
44 104 0.302800 0.0709
45 106 0.303300 0.0646
46 107 0.303800 0.0589
47 109 0.304200 0.0536
48 109 0.304700 0.0489
49 109 0.305000 0.0445
50 111 0.305300 0.0406
51 113 0.305500 0.0370
52 113 0.305800 0.0337
53 114 0.306000 0.0307
54 115 0.306200 0.0280
55 114 0.306400 0.0255
56 117 0.306500 0.0232
57 117 0.306600 0.0212
58 117 0.306700 0.0193
59 118 0.306800 0.0176
60 119 0.306900 0.0160
61 122 0.306900 0.0146
62 124 0.307000 0.0133
63 124 0.307100 0.0121
64 124 0.307100 0.0110
65 124 0.307200 0.0100
66 124 0.307200 0.0092
67 126 0.307200 0.0083
68 128 0.307300 0.0076
69 129 0.307300 0.0069
70 128 0.307300 0.0063
71 128 0.307300 0.0058
72 131 0.307300 0.0052
73 132 0.307400 0.0048
74 133 0.307400 0.0044
75 133 0.307400 0.0040
76 135 0.307400 0.0036
77 135 0.307400 0.0033
78 135 0.307400 0.0030
79 137 0.307400 0.0027
80 140 0.307400 0.0025
81 141 0.307400 0.0023
82 146 0.307400 0.0021
83 147 0.307400 0.0019
84 150 0.307400 0.0017
85 149 0.307400 0.0016
86 149 0.307400 0.0014
87 149 0.307400 0.0013
88 150 0.307400 0.0012
