
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 92.100
2    1 0.00444 83.920
3    1 0.00847 76.460
4    1 0.01211 69.670
5    1 0.01537 63.480
6    1 0.01828 57.840
7    1 0.02087 52.700
8    1 0.02316 48.020
9    1 0.02517 43.750
10   2 0.02713 39.870
11   2 0.02894 36.330
12   2 0.03050 33.100
13   3 0.03231 30.160
14   3 0.03426 27.480
15   3 0.03597 25.040
16   3 0.03746 22.810
17   3 0.03875 20.790
18   3 0.03987 18.940
19   4 0.04100 17.260
20   4 0.04198 15.720
21   5 0.04309 14.330
22   5 0.04413 13.050
23   5 0.04503 11.890
24   5 0.04581 10.840
25   5 0.04648  9.875
26   5 0.04707  8.998
27   5 0.04757  8.199
28   5 0.04800  7.470
29   6 0.04851  6.807
30   6 0.04899  6.202
31   7 0.04945  5.651
32   8 0.05003  5.149
33   8 0.05054  4.692
34   9 0.05105  4.275
35   9 0.05204  3.895
36  10 0.05344  3.549
37  11 0.05507  3.234
38  13 0.05713  2.946
39  14 0.05975  2.685
40  14 0.06254  2.446
41  14 0.06541  2.229
42  14 0.06835  2.031
43  15 0.07144  1.850
44  16 0.07481  1.686
45  17 0.07835  1.536
46  20 0.08233  1.400
47  23 0.08700  1.275
48  24 0.09215  1.162
49  25 0.09767  1.059
50  29 0.10340  0.965
51  29 0.10960  0.879
52  30 0.11600  0.801
53  37 0.12260  0.730
54  39 0.12980  0.665
55  42 0.13720  0.606
56  45 0.14480  0.552
57  45 0.15260  0.503
58  46 0.16040  0.458
59  50 0.16820  0.418
60  52 0.17620  0.380
61  56 0.18420  0.347
62  59 0.19220  0.316
63  61 0.20010  0.288
64  62 0.20800  0.262
65  64 0.21580  0.239
66  65 0.22340  0.218
67  69 0.23100  0.198
68  70 0.23850  0.181
69  71 0.24590  0.165
70  72 0.25320  0.150
71  73 0.26030  0.137
72  73 0.26720  0.125
73  73 0.27390  0.114
74  73 0.28050  0.104
75  74 0.28680  0.094
76  74 0.29290  0.086
77  74 0.29880  0.078
78  75 0.30450  0.071
79  76 0.31010  0.065
80  76 0.31540  0.059
81  75 0.32050  0.054
82  75 0.32530  0.049
83  75 0.32990  0.045
84  76 0.33440  0.041
85  76 0.33860  0.037
86  76 0.34270  0.034
87  76 0.34660  0.031
88  76 0.35030  0.028
89  77 0.35370  0.026
90  77 0.35700  0.023
91  77 0.36000  0.021
92  77 0.36290  0.019
93  77 0.36560  0.018
94  77 0.36810  0.016
95  77 0.37040  0.015
96  77 0.37250  0.013
97  77 0.37450  0.012
98  77 0.37620  0.011
99  78 0.37790  0.010
100 78 0.37940  0.009
