
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 4.2460
2   2 0.00380 3.8680
3   2 0.00906 3.5250
4   4 0.01491 3.2120
5   6 0.02310 2.9260
6   7 0.03241 2.6660
7   9 0.04311 2.4290
8  12 0.05407 2.2140
9  13 0.06607 2.0170
10 15 0.07741 1.8380
11 16 0.08800 1.6750
12 22 0.10090 1.5260
13 30 0.11530 1.3900
14 32 0.13100 1.2670
15 40 0.14650 1.1540
16 44 0.16210 1.0520
17 46 0.17690 0.9582
18 52 0.19100 0.8731
19 52 0.20490 0.7955
20 56 0.21800 0.7249
21 59 0.23190 0.6605
22 62 0.24480 0.6018
23 64 0.25710 0.5483
24 67 0.26940 0.4996
25 69 0.28110 0.4552
26 70 0.29170 0.4148
27 74 0.30170 0.3779
28 74 0.31090 0.3444
29 77 0.31930 0.3138
30 80 0.32730 0.2859
31 81 0.33480 0.2605
32 82 0.34160 0.2374
33 82 0.34780 0.2163
34 83 0.35330 0.1971
35 83 0.35840 0.1796
36 83 0.36290 0.1636
37 83 0.36680 0.1491
38 83 0.37030 0.1358
39 83 0.37340 0.1238
40 82 0.37600 0.1128
41 82 0.37830 0.1027
42 81 0.38030 0.0936
43 81 0.38200 0.0853
44 81 0.38340 0.0777
45 81 0.38470 0.0708
46 81 0.38580 0.0645
47 82 0.38670 0.0588
48 81 0.38750 0.0536
49 81 0.38820 0.0488
50 81 0.38880 0.0445
51 80 0.38930 0.0405
52 80 0.38970 0.0369
53 80 0.39010 0.0336
54 80 0.39040 0.0307
55 81 0.39060 0.0279
56 81 0.39090 0.0254
57 81 0.39110 0.0232
58 81 0.39120 0.0211
59 81 0.39140 0.0192
60 82 0.39150 0.0175
61 82 0.39160 0.0160
62 83 0.39160 0.0146
63 83 0.39170 0.0133
64 83 0.39180 0.0121
65 83 0.39190 0.0110
66 83 0.39190 0.0100
67 83 0.39200 0.0091
68 83 0.39200 0.0083
69 83 0.39200 0.0076
70 83 0.39210 0.0069
71 83 0.39210 0.0063
72 83 0.39210 0.0057
73 83 0.39210 0.0052
74 81 0.39220 0.0048
75 81 0.39220 0.0043
76 81 0.39220 0.0040
77 82 0.39220 0.0036
78 82 0.39220 0.0033
79 82 0.39220 0.0030
80 82 0.39220 0.0027
81 82 0.39220 0.0025
82 83 0.39220 0.0023
83 83 0.39220 0.0021
