
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 2.77000
2   3 0.009398 2.52400
3   4 0.020900 2.30000
4   6 0.033700 2.09500
5   8 0.049530 1.90900
6  10 0.063980 1.74000
7  11 0.081220 1.58500
8  11 0.096470 1.44400
9  14 0.110400 1.31600
10 15 0.123300 1.19900
11 15 0.137000 1.09300
12 18 0.151600 0.99550
13 19 0.166800 0.90700
14 19 0.180400 0.82650
15 20 0.192200 0.75300
16 22 0.202700 0.68610
17 22 0.211800 0.62520
18 22 0.219700 0.56960
19 22 0.226500 0.51900
20 22 0.232300 0.47290
21 22 0.237300 0.43090
22 23 0.241600 0.39260
23 23 0.245300 0.35780
24 23 0.248400 0.32600
25 24 0.251100 0.29700
26 24 0.253400 0.27060
27 25 0.255300 0.24660
28 25 0.257000 0.22470
29 24 0.258300 0.20470
30 24 0.259500 0.18650
31 24 0.260500 0.17000
32 24 0.261300 0.15490
33 24 0.262000 0.14110
34 24 0.262600 0.12860
35 24 0.263100 0.11710
36 24 0.263500 0.10670
37 24 0.263800 0.09726
38 24 0.264100 0.08862
39 24 0.264400 0.08075
40 24 0.264600 0.07357
41 24 0.264800 0.06704
42 24 0.265000 0.06108
43 24 0.265200 0.05565
44 24 0.265400 0.05071
45 24 0.265500 0.04621
46 24 0.265600 0.04210
47 24 0.265700 0.03836
48 24 0.265800 0.03495
49 24 0.265800 0.03185
50 24 0.265900 0.02902
51 24 0.265900 0.02644
52 24 0.266000 0.02409
53 24 0.266000 0.02195
54 24 0.266000 0.02000
55 24 0.266000 0.01822
56 24 0.266100 0.01661
57 24 0.266100 0.01513
58 24 0.266100 0.01379
59 25 0.266100 0.01256
60 26 0.266100 0.01145
61 25 0.266100 0.01043
62 25 0.266100 0.00950
63 25 0.266100 0.00866
64 25 0.266100 0.00789
65 25 0.266100 0.00719
66 25 0.266100 0.00655
67 26 0.266100 0.00597
