
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1   33 0.00000 692.50
2   33 0.01175 631.00
3   33 0.01281 574.90
4   33 0.01395 523.80
5   33 0.01519 477.30
6   33 0.01652 434.90
7   33 0.01796 396.30
8   33 0.01951 361.10
9   33 0.02117 329.00
10  33 0.02295 299.80
11  33 0.02485 273.10
12  33 0.02688 248.90
13  33 0.02905 226.80
14  33 0.03135 206.60
15  33 0.03378 188.30
16  33 0.03636 171.50
17  33 0.03907 156.30
18  33 0.04194 142.40
19  33 0.04493 129.80
20  33 0.04806 118.20
21  33 0.05131 107.70
22  33 0.05469  98.16
23  33 0.05818  89.44
24  33 0.06177  81.49
25  33 0.06547  74.25
26  33 0.06925  67.66
27  33 0.07311  61.65
28  33 0.07704  56.17
29  33 0.08102  51.18
30  33 0.08505  46.63
31  33 0.08912  42.49
32  33 0.09323  38.72
33  33 0.09735  35.28
34  33 0.10150  32.14
35  33 0.10570  29.29
36  33 0.10980  26.69
37  33 0.11400  24.31
38  33 0.11820  22.15
39  33 0.12240  20.19
40  33 0.12670  18.39
41  33 0.13090  16.76
42  33 0.13520  15.27
43  33 0.13960  13.91
44  33 0.14390  12.68
45  33 0.14830  11.55
46  33 0.15280  10.53
47  33 0.15730   9.59
48  33 0.16180   8.74
49  33 0.16640   7.96
50  33 0.17100   7.25
51  33 0.17560   6.61
52  33 0.18030   6.02
53  33 0.18490   5.49
54  33 0.18950   5.00
55  33 0.19400   4.56
56  33 0.19850   4.15
57  33 0.20300   3.78
58  33 0.20730   3.45
59  33 0.21150   3.14
60  33 0.21560   2.86
61  33 0.21960   2.61
62  33 0.22340   2.38
63  33 0.22700   2.17
64  33 0.23040   1.97
65  33 0.23370   1.80
66  33 0.23680   1.64
67  33 0.23960   1.49
68  33 0.24230   1.36
69  33 0.24480   1.24
70  33 0.24710   1.13
71  33 0.24920   1.03
72  33 0.25110   0.94
73  33 0.25280   0.85
74  33 0.25440   0.78
75  33 0.25580   0.71
76  33 0.25710   0.65
77  33 0.25820   0.59
78  33 0.25930   0.54
79  33 0.26020   0.49
80  33 0.26100   0.45
81  33 0.26170   0.41
82  33 0.26230   0.37
83  33 0.26280   0.34
84  33 0.26330   0.31
85  33 0.26370   0.28
86  33 0.26410   0.25
87  33 0.26440   0.23
88  33 0.26460   0.21
89  33 0.26490   0.19
90  33 0.26510   0.18
91  33 0.26520   0.16
92  33 0.26540   0.15
93  33 0.26550   0.13
94  33 0.26560   0.12
95  33 0.26570   0.11
96  33 0.26580   0.10
97  33 0.26580   0.09
98  33 0.26590   0.08
99  33 0.26590   0.08
100 33 0.26600   0.07
