
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 54.410
2    1 0.01098 49.580
3    1 0.02068 45.170
4    1 0.02922 41.160
5    1 0.03671 37.500
6    1 0.04324 34.170
7    1 0.04893 31.140
8    1 0.05385 28.370
9    1 0.05811 25.850
10   1 0.06177 23.550
11   1 0.06492 21.460
12   1 0.06762 19.550
13   1 0.06992 17.820
14   1 0.07188 16.230
15   1 0.07355 14.790
16   1 0.07497 13.480
17   1 0.07617 12.280
18   1 0.07718 11.190
19   1 0.07804 10.200
20   1 0.07877  9.290
21   1 0.07938  8.465
22   3 0.08033  7.713
23   4 0.08225  7.028
24   4 0.08402  6.403
25   4 0.08556  5.834
26   5 0.08712  5.316
27   6 0.08845  4.844
28   6 0.08985  4.414
29   6 0.09102  4.021
30   7 0.09204  3.664
31   8 0.09300  3.339
32   8 0.09403  3.042
33   7 0.09485  2.772
34   8 0.09653  2.526
35   8 0.09912  2.301
36   8 0.10170  2.097
37   8 0.10430  1.911
38   9 0.10700  1.741
39  10 0.11100  1.586
40  10 0.11510  1.445
41  10 0.11920  1.317
42  11 0.12380  1.200
43  13 0.12920  1.093
44  13 0.13440  0.996
45  13 0.13960  0.908
46  15 0.14530  0.827
47  15 0.15130  0.754
48  15 0.15720  0.687
49  14 0.16290  0.626
50  15 0.16860  0.570
51  15 0.17440  0.519
52  15 0.18000  0.473
53  16 0.18550  0.431
54  16 0.19070  0.393
55  16 0.19580  0.358
56  16 0.20060  0.326
57  17 0.20540  0.297
58  17 0.20990  0.271
59  19 0.21430  0.247
60  19 0.21860  0.225
61  19 0.22260  0.205
62  20 0.22630  0.187
63  19 0.22980  0.170
64  21 0.23310  0.155
65  21 0.23630  0.141
66  21 0.23910  0.129
67  21 0.24180  0.117
68  21 0.24420  0.107
69  21 0.24650  0.097
70  21 0.24860  0.089
71  21 0.25050  0.081
72  21 0.25220  0.074
73  21 0.25370  0.067
74  22 0.25520  0.061
75  22 0.25640  0.056
76  20 0.25760  0.051
77  20 0.25860  0.046
78  20 0.25940  0.042
79  20 0.26020  0.038
80  20 0.26090  0.035
81  20 0.26150  0.032
82  23 0.26210  0.029
83  23 0.26260  0.026
84  23 0.26310  0.024
85  23 0.26350  0.022
86  23 0.26390  0.020
87  23 0.26420  0.018
88  23 0.26450  0.017
89  23 0.26470  0.015
90  23 0.26490  0.014
91  23 0.26510  0.013
92  23 0.26530  0.011
93  23 0.26540  0.010
94  23 0.26550  0.010
95  23 0.26560  0.009
96  23 0.26570  0.008
97  23 0.26580  0.007
98  23 0.26580  0.007
99  23 0.26590  0.006
100 23 0.26590  0.005
