
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1   33 0.000000 248.900
2   33 0.000556 226.800
3   33 0.000611 206.600
4   33 0.000670 188.300
5   33 0.000735 171.500
6   33 0.000806 156.300
7   33 0.000885 142.400
8   33 0.000971 129.800
9   33 0.001065 118.200
10  33 0.001168 107.700
11  33 0.001281  98.170
12  33 0.001405  89.450
13  33 0.001541  81.500
14  33 0.001691  74.260
15  33 0.001854  67.660
16  33 0.002033  61.650
17  33 0.002229  56.170
18  33 0.002444  51.180
19  33 0.002679  46.640
20  33 0.002937  42.490
21  33 0.003219  38.720
22  33 0.003528  35.280
23  33 0.003865  32.140
24  33 0.004235  29.290
25  33 0.004639  26.690
26  33 0.005080  24.320
27  33 0.005563  22.160
28  33 0.006090  20.190
29  33 0.006665  18.390
30  33 0.007293  16.760
31  33 0.007977  15.270
32  33 0.008724  13.910
33  33 0.009536  12.680
34  33 0.010420  11.550
35  33 0.011380  10.530
36  33 0.012430   9.591
37  33 0.013560   8.739
38  33 0.014800   7.963
39  33 0.016130   7.255
40  33 0.017580   6.611
41  33 0.019140   6.023
42  33 0.020820   5.488
43  33 0.022640   5.001
44  33 0.024600   4.556
45  33 0.026700   4.152
46  33 0.028960   3.783
47  33 0.031370   3.447
48  33 0.033950   3.141
49  33 0.036710   2.862
50  33 0.039630   2.607
51  33 0.042740   2.376
52  33 0.046030   2.165
53  33 0.049500   1.972
54  33 0.053150   1.797
55  33 0.056990   1.638
56  33 0.061000   1.492
57  33 0.065180   1.359
58  33 0.069520   1.239
59  33 0.074020   1.129
60  33 0.078660   1.028
61  33 0.083420   0.937
62  33 0.088300   0.854
63  33 0.093270   0.778
64  33 0.098320   0.709
65  33 0.103400   0.646
66  33 0.108600   0.588
67  33 0.113700   0.536
68  33 0.118900   0.489
69  33 0.124000   0.445
70  33 0.129100   0.406
71  33 0.134100   0.370
72  33 0.139000   0.337
73  33 0.143800   0.307
74  33 0.148500   0.280
75  33 0.153100   0.255
76  33 0.157600   0.232
77  33 0.161900   0.212
78  33 0.166000   0.193
79  33 0.170000   0.176
80  33 0.173800   0.160
81  33 0.177500   0.146
82  33 0.181000   0.133
83  33 0.184300   0.121
84  33 0.187500   0.110
85  33 0.190500   0.100
86  33 0.193300   0.092
87  33 0.196000   0.083
88  33 0.198500   0.076
89  33 0.200900   0.069
90  33 0.203100   0.063
91  33 0.205200   0.058
92  33 0.207200   0.052
93  33 0.209000   0.048
94  33 0.210700   0.043
95  33 0.212300   0.040
96  33 0.213700   0.036
97  33 0.215000   0.033
98  33 0.216200   0.030
99  33 0.217400   0.027
100 33 0.218400   0.025
