
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev   Lambda
1   0 0.000000 0.248900
2   1 0.008858 0.226800
3   1 0.016210 0.206600
4   1 0.022320 0.188300
5   2 0.030210 0.171500
6   2 0.040850 0.156300
7   2 0.049680 0.142400
8   3 0.060420 0.129800
9   3 0.069520 0.118200
10  3 0.077070 0.107700
11  3 0.083340 0.098170
12  3 0.088550 0.089450
13  3 0.092870 0.081500
14  5 0.097580 0.074260
15  6 0.103700 0.067660
16  6 0.109100 0.061650
17  9 0.116300 0.056170
18 10 0.124200 0.051180
19 11 0.131800 0.046640
20 11 0.138500 0.042490
21 11 0.144000 0.038720
22 12 0.149400 0.035280
23 14 0.154900 0.032140
24 16 0.160600 0.029290
25 17 0.166600 0.026690
26 18 0.172200 0.024320
27 19 0.177800 0.022160
28 20 0.182900 0.020190
29 22 0.187400 0.018390
30 23 0.192400 0.016760
31 25 0.197200 0.015270
32 25 0.201600 0.013910
33 25 0.205300 0.012680
34 25 0.208400 0.011550
35 25 0.210900 0.010530
36 26 0.213200 0.009591
37 27 0.215200 0.008739
38 27 0.216900 0.007963
39 27 0.218300 0.007255
40 27 0.219400 0.006611
41 28 0.220500 0.006023
42 29 0.221400 0.005488
43 29 0.222200 0.005001
44 29 0.222800 0.004556
45 29 0.223400 0.004152
46 30 0.223800 0.003783
47 30 0.224200 0.003447
48 30 0.224500 0.003141
49 30 0.224800 0.002862
50 31 0.225000 0.002607
51 32 0.225200 0.002376
52 32 0.225400 0.002165
53 32 0.225500 0.001972
54 32 0.225600 0.001797
55 32 0.225700 0.001638
56 32 0.225800 0.001492
57 32 0.225900 0.001359
58 32 0.226000 0.001239
59 32 0.226000 0.001129
60 32 0.226000 0.001028
61 32 0.226100 0.000937
62 32 0.226100 0.000854
63 32 0.226100 0.000778
64 32 0.226100 0.000709
65 32 0.226100 0.000646
66 32 0.226200 0.000588
67 32 0.226200 0.000536
68 32 0.226200 0.000489
69 32 0.226200 0.000445
70 32 0.226200 0.000406
71 32 0.226200 0.000370
72 32 0.226200 0.000337
73 32 0.226200 0.000307
74 32 0.226200 0.000280
75 32 0.226200 0.000255
76 32 0.226200 0.000232
