
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   33 0.000000 531.80
2   33 0.001763 484.60
3   33 0.001933 441.50
4   33 0.002120 402.30
5   33 0.002324 366.60
6   33 0.002548 334.00
7   33 0.002793 304.30
8   33 0.003062 277.30
9   33 0.003356 252.70
10  33 0.003678 230.20
11  33 0.004030 209.80
12  33 0.004414 191.10
13  33 0.004835 174.10
14  33 0.005295 158.70
15  33 0.005798 144.60
16  33 0.006347 131.70
17  33 0.006946 120.00
18  33 0.007600 109.40
19  33 0.008313  99.65
20  33 0.009090  90.80
21  33 0.009936  82.73
22  33 0.010860  75.38
23  33 0.011860  68.69
24  33 0.012950  62.59
25  33 0.014130  57.03
26  33 0.015410  51.96
27  33 0.016800  47.34
28  33 0.018300  43.14
29  33 0.019930  39.31
30  33 0.021680  35.81
31  33 0.023580  32.63
32  33 0.025620  29.73
33  33 0.027810  27.09
34  33 0.030160  24.69
35  33 0.032670  22.49
36  33 0.035370  20.49
37  33 0.038240  18.67
38  33 0.041300  17.01
39  33 0.044550  15.50
40  33 0.047990  14.13
41  33 0.051630  12.87
42  33 0.055470  11.73
43  33 0.059510  10.69
44  33 0.063740   9.74
45  33 0.068160   8.87
46  33 0.072760   8.08
47  33 0.077540   7.37
48  33 0.082480   6.71
49  33 0.087580   6.12
50  33 0.092810   5.57
51  33 0.098150   5.08
52  33 0.103600   4.63
53  33 0.109100   4.21
54  33 0.114700   3.84
55  33 0.120300   3.50
56  33 0.125900   3.19
57  33 0.131600   2.90
58  33 0.137100   2.65
59  33 0.142600   2.41
60  33 0.148000   2.20
61  33 0.153300   2.00
62  33 0.158400   1.82
63  33 0.163400   1.66
64  33 0.168200   1.51
65  33 0.172800   1.38
66  33 0.177200   1.26
67  33 0.181400   1.15
68  33 0.185300   1.04
69  33 0.189100   0.95
70  33 0.192600   0.87
71  33 0.195900   0.79
72  33 0.198900   0.72
73  33 0.201700   0.66
74  33 0.204300   0.60
75  33 0.206700   0.54
76  33 0.208900   0.50
77  33 0.210800   0.45
78  33 0.212600   0.41
79  33 0.214300   0.38
80  33 0.215700   0.34
81  33 0.217000   0.31
82  33 0.218200   0.28
83  33 0.219200   0.26
84  33 0.220100   0.24
85  33 0.221000   0.21
86  33 0.221700   0.20
87  33 0.222300   0.18
88  33 0.222800   0.16
89  33 0.223300   0.15
90  33 0.223700   0.13
91  33 0.224100   0.12
92  33 0.224400   0.11
93  33 0.224700   0.10
94  33 0.224900   0.09
95  33 0.225100   0.08
96  33 0.225300   0.08
97  33 0.225400   0.07
98  33 0.225500   0.06
99  33 0.225700   0.06
100 33 0.225700   0.05
