
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.5450
2   1 0.004167 3.2310
3   1 0.008190 2.9440
4   2 0.014690 2.6820
5   2 0.021610 2.4440
6   2 0.028200 2.2270
7   2 0.034430 2.0290
8   2 0.040280 1.8490
9   6 0.049280 1.6840
10  7 0.060120 1.5350
11  7 0.070430 1.3980
12  7 0.079850 1.2740
13  7 0.088410 1.1610
14  8 0.096370 1.0580
15  9 0.104100 0.9639
16 11 0.112500 0.8782
17 13 0.121500 0.8002
18 14 0.130000 0.7291
19 15 0.138200 0.6644
20 15 0.145500 0.6053
21 16 0.152000 0.5516
22 16 0.158000 0.5026
23 19 0.164500 0.4579
24 20 0.170900 0.4172
25 21 0.176600 0.3802
26 22 0.181900 0.3464
27 22 0.186800 0.3156
28 23 0.191400 0.2876
29 25 0.195700 0.2620
30 25 0.199500 0.2388
31 25 0.202900 0.2175
32 27 0.205900 0.1982
33 29 0.208700 0.1806
34 28 0.211100 0.1646
35 28 0.213300 0.1499
36 28 0.215100 0.1366
37 29 0.216700 0.1245
38 29 0.218100 0.1134
39 29 0.219300 0.1034
40 29 0.220300 0.0942
41 29 0.221200 0.0858
42 29 0.222000 0.0782
43 29 0.222600 0.0712
44 29 0.223200 0.0649
45 29 0.223600 0.0591
46 30 0.224000 0.0539
47 31 0.224400 0.0491
48 32 0.224600 0.0447
49 32 0.224900 0.0408
50 32 0.225100 0.0371
51 32 0.225300 0.0338
52 32 0.225400 0.0308
53 32 0.225600 0.0281
54 32 0.225700 0.0256
55 32 0.225800 0.0233
56 32 0.225800 0.0213
57 32 0.225900 0.0194
58 32 0.226000 0.0176
59 32 0.226000 0.0161
60 32 0.226000 0.0146
61 32 0.226100 0.0134
62 32 0.226100 0.0122
63 32 0.226100 0.0111
64 32 0.226100 0.0101
65 32 0.226200 0.0092
66 32 0.226200 0.0084
67 32 0.226200 0.0076
68 32 0.226200 0.0070
69 32 0.226200 0.0063
70 32 0.226200 0.0058
71 32 0.226200 0.0053
72 32 0.226200 0.0048
73 32 0.226200 0.0044
74 32 0.226200 0.0040
75 32 0.226200 0.0036
76 32 0.226200 0.0033
77 32 0.226200 0.0030
