
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 24.8900
2    1 0.000206 22.6800
3    1 0.000430 20.6600
4    1 0.000674 18.8300
5    2 0.000957 17.1500
6    2 0.001393 15.6300
7    2 0.001867 14.2400
8    2 0.002383 12.9800
9    3 0.003012 11.8200
10   3 0.003732 10.7700
11   3 0.004514  9.8170
12   5 0.005435  8.9450
13   5 0.006509  8.1500
14   5 0.007670  7.4260
15   5 0.008926  6.7660
16   5 0.010280  6.1650
17   7 0.011760  5.6170
18   7 0.013420  5.1180
19   8 0.015230  4.6640
20   9 0.017200  4.2490
21  12 0.019400  3.8720
22  14 0.021840  3.5280
23  14 0.024460  3.2140
24  14 0.027250  2.9290
25  14 0.030220  2.6690
26  15 0.033380  2.4320
27  16 0.036750  2.2160
28  17 0.040310  2.0190
29  18 0.044080  1.8390
30  18 0.048010  1.6760
31  19 0.052130  1.5270
32  20 0.056440  1.3910
33  22 0.060940  1.2680
34  24 0.065620  1.1550
35  25 0.070450  1.0530
36  26 0.075430  0.9591
37  26 0.080550  0.8739
38  26 0.085770  0.7963
39  26 0.091070  0.7255
40  26 0.096420  0.6611
41  27 0.101800  0.6023
42  28 0.107200  0.5488
43  28 0.112600  0.5001
44  28 0.118000  0.4556
45  29 0.123300  0.4152
46  31 0.128600  0.3783
47  31 0.133800  0.3447
48  31 0.138900  0.3141
49  31 0.143900  0.2862
50  32 0.148800  0.2607
51  32 0.153500  0.2376
52  32 0.158000  0.2165
53  32 0.162400  0.1972
54  32 0.166600  0.1797
55  32 0.170700  0.1638
56  33 0.174600  0.1492
57  33 0.178300  0.1359
58  32 0.181800  0.1239
59  32 0.185200  0.1129
60  32 0.188300  0.1028
61  32 0.191300  0.0937
62  32 0.194200  0.0854
63  32 0.196900  0.0778
64  32 0.199400  0.0709
65  33 0.201700  0.0646
66  33 0.204000  0.0588
67  33 0.206000  0.0536
68  33 0.208000  0.0489
69  33 0.209700  0.0445
70  33 0.211400  0.0406
71  33 0.212900  0.0370
72  33 0.214300  0.0337
73  33 0.215600  0.0307
74  33 0.216800  0.0280
75  33 0.217900  0.0255
76  33 0.218800  0.0232
77  33 0.219700  0.0212
78  33 0.220500  0.0193
79  33 0.221200  0.0176
80  33 0.221800  0.0160
81  33 0.222400  0.0146
82  33 0.222900  0.0133
83  33 0.223400  0.0121
84  33 0.223700  0.0110
85  33 0.224100  0.0100
86  33 0.224400  0.0092
87  33 0.224600  0.0083
88  33 0.224900  0.0076
89  33 0.225100  0.0069
90  33 0.225200  0.0063
91  33 0.225400  0.0058
92  33 0.225500  0.0052
93  33 0.225600  0.0048
94  33 0.225700  0.0043
95  33 0.225800  0.0040
96  33 0.225900  0.0036
97  33 0.225900  0.0033
98  33 0.226000  0.0030
99  33 0.226000  0.0027
100 33 0.226000  0.0025
