
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df     %Dev Lambda
1     0 0.000000 46.710
2     1 0.000380 42.560
3     1 0.000790 38.780
4     2 0.001334 35.340
5     2 0.002117 32.200
6     2 0.002961 29.340
7     2 0.003869 26.730
8     2 0.004845 24.360
9     2 0.005893 22.190
10    3 0.007087 20.220
11    4 0.008513 18.420
12   14 0.010460 16.790
13   18 0.013180 15.300
14   22 0.016270 13.940
15   33 0.019610 12.700
16   36 0.023140 11.570
17   44 0.026740 10.540
18   50 0.030420  9.606
19   54 0.034090  8.753
20   55 0.037790  7.975
21   55 0.041420  7.267
22   55 0.045000  6.621
23   57 0.048520  6.033
24   57 0.051990  5.497
25   57 0.055400  5.009
26   60 0.058740  4.564
27   59 0.062000  4.158
28   57 0.065150  3.789
29   58 0.068290  3.452
30   60 0.071320  3.146
31   63 0.074330  2.866
32   61 0.077210  2.612
33   63 0.080000  2.380
34   64 0.082670  2.168
35   66 0.085180  1.976
36   66 0.087570  1.800
37   68 0.089800  1.640
38   70 0.091890  1.494
39   72 0.093830  1.362
40   75 0.095630  1.241
41   78 0.097320  1.130
42   81 0.098870  1.030
43   80 0.100300  0.938
44   81 0.101600  0.855
45   81 0.102900  0.779
46   82 0.104000  0.710
47   85 0.105000  0.647
48   89 0.105900  0.589
49   91 0.106800  0.537
50   92 0.107500  0.489
51   94 0.108200  0.446
52   94 0.108800  0.406
53   95 0.109400  0.370
54   95 0.109900  0.337
55   94 0.110300  0.307
56   94 0.110700  0.280
57   95 0.111100  0.255
58   94 0.111400  0.232
59  100 0.111700  0.212
60   98 0.111900  0.193
61  102 0.112200  0.176
62  103 0.112400  0.160
63  103 0.112500  0.146
64  103 0.112700  0.133
65  105 0.112800  0.121
66  105 0.113000  0.110
67  109 0.113100  0.101
68  110 0.113200  0.092
69  111 0.113300  0.084
70  111 0.113400  0.076
71  113 0.113400  0.069
72  112 0.113500  0.063
73  116 0.113600  0.058
74  115 0.113600  0.052
75  117 0.113700  0.048
76  117 0.113700  0.044
77  118 0.113700  0.040
78  118 0.113800  0.036
79  119 0.113800  0.033
80  118 0.113800  0.030
81  118 0.113800  0.027
82  120 0.113800  0.025
83  120 0.113800  0.023
84  124 0.113900  0.021
85  123 0.113900  0.019
86  125 0.113900  0.017
87  125 0.113900  0.016
88  124 0.113900  0.014
89  126 0.113900  0.013
90  126 0.113900  0.012
91  126 0.113900  0.011
92  127 0.113900  0.010
93  128 0.113900  0.009
94  128 0.113900  0.008
95  128 0.113900  0.007
96  129 0.113900  0.007
97  129 0.113900  0.006
98  129 0.113900  0.006
99  129 0.113900  0.005
100 129 0.113900  0.005
