
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 513.40
2     1 0.000509 467.80
3     1 0.000946 426.20
4     1 0.001321 388.30
5     1 0.001641 353.80
6     1 0.001913 322.40
7     1 0.002145 293.80
8     1 0.002342 267.70
9     2 0.002550 243.90
10    2 0.002870 222.20
11    2 0.003157 202.50
12    2 0.003414 184.50
13    2 0.003645 168.10
14    3 0.004042 153.20
15    4 0.004441 139.60
16    4 0.004803 127.20
17    5 0.005119 115.90
18    6 0.005475 105.60
19    7 0.006129  96.19
20   10 0.007292  87.65
21   11 0.008591  79.86
22   12 0.009801  72.77
23   13 0.010920  66.30
24   13 0.011910  60.41
25   13 0.012790  55.05
26   14 0.013580  50.16
27   14 0.014280  45.70
28   15 0.014940  41.64
29   15 0.015560  37.94
30   17 0.016280  34.57
31   19 0.017210  31.50
32   20 0.018100  28.70
33   22 0.019050  26.15
34   23 0.020000  23.83
35   23 0.020790  21.71
36   28 0.021910  19.78
37   30 0.023080  18.02
38   31 0.024370  16.42
39   32 0.025610  14.96
40   34 0.026930  13.64
41   34 0.028340  12.42
42   36 0.029710  11.32
43   36 0.031130  10.31
44   37 0.032530   9.40
45   39 0.033910   8.56
46   42 0.035430   7.80
47   45 0.037020   7.11
48   47 0.038750   6.48
49   47 0.040440   5.90
50   50 0.042140   5.38
51   52 0.043840   4.90
52   52 0.045520   4.46
53   53 0.047200   4.07
54   54 0.048860   3.71
55   55 0.050580   3.38
56   56 0.052300   3.08
57   57 0.054040   2.80
58   60 0.055810   2.56
59   60 0.057620   2.33
60   62 0.059440   2.12
61   64 0.061310   1.93
62   66 0.063220   1.76
63   67 0.065170   1.60
64   67 0.067200   1.46
65   69 0.069220   1.33
66   71 0.071280   1.21
67   72 0.073370   1.11
68   79 0.075460   1.01
69   82 0.077580   0.92
70   84 0.079680   0.84
71   86 0.081780   0.76
72   86 0.083890   0.69
73   86 0.085950   0.63
74   87 0.087970   0.58
75   89 0.089950   0.53
76   89 0.091890   0.48
77   89 0.093720   0.44
78   89 0.095480   0.40
79   89 0.097150   0.36
80   90 0.098740   0.33
81   91 0.100200   0.30
82   91 0.101600   0.27
83   91 0.102900   0.25
84   91 0.104100   0.23
85   93 0.105200   0.21
86   95 0.106200   0.19
87   96 0.107100   0.17
88   96 0.108000   0.16
89   97 0.108700   0.14
90   98 0.109400   0.13
91  100 0.110000   0.12
92  100 0.110500   0.11
93  100 0.111000   0.10
94  100 0.111400   0.09
95  100 0.111700   0.08
96  101 0.112000   0.07
97  101 0.112300   0.07
98  102 0.112500   0.06
99  104 0.112800   0.06
100 106 0.112900   0.05
