
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 256.700
2    1 0.000541 233.900
3    1 0.000998 213.100
4    1 0.001383 194.200
5    1 0.001708 176.900
6    1 0.001981 161.200
7    1 0.002211 146.900
8    1 0.002404 133.800
9    1 0.002566 121.900
10   2 0.002875 111.100
11   2 0.003210 101.200
12   2 0.003505  92.250
13   2 0.003766  84.050
14   3 0.004171  76.580
15   3 0.004591  69.780
16   3 0.004961  63.580
17   3 0.005279  57.930
18   4 0.005623  52.790
19   5 0.006300  48.100
20  10 0.007608  43.820
21  10 0.009032  39.930
22  10 0.010340  36.380
23  10 0.011470  33.150
24  10 0.012450  30.210
25  12 0.013310  27.520
26  12 0.014070  25.080
27  13 0.014730  22.850
28  15 0.015370  20.820
29  14 0.016010  18.970
30  16 0.016890  17.290
31  16 0.017890  15.750
32  18 0.018850  14.350
33  19 0.019920  13.080
34  18 0.020860  11.910
35  18 0.021640  10.860
36  23 0.023020   9.891
37  24 0.024370   9.012
38  27 0.025980   8.212
39  27 0.027520   7.482
40  30 0.029250   6.818
41  32 0.031040   6.212
42  33 0.032920   5.660
43  33 0.034790   5.157
44  35 0.036670   4.699
45  37 0.038500   4.282
46  42 0.040620   3.901
47  45 0.042860   3.555
48  45 0.045060   3.239
49  46 0.047280   2.951
50  48 0.049520   2.689
51  49 0.051710   2.450
52  50 0.053930   2.232
53  50 0.056130   2.034
54  52 0.058330   1.853
55  52 0.060560   1.689
56  52 0.062810   1.539
57  54 0.065070   1.402
58  58 0.067340   1.277
59  58 0.069630   1.164
60  59 0.071930   1.061
61  60 0.074230   0.966
62  61 0.076510   0.880
63  62 0.078790   0.802
64  65 0.081000   0.731
65  62 0.083240   0.666
66  63 0.085390   0.607
67  64 0.087510   0.553
68  65 0.089580   0.504
69  68 0.091570   0.459
70  66 0.093510   0.418
71  69 0.095330   0.381
72  71 0.097070   0.347
73  73 0.098700   0.316
74  74 0.100200   0.288
75  76 0.101600   0.263
76  76 0.103000   0.239
77  80 0.104200   0.218
78  80 0.105300   0.199
79  80 0.106300   0.181
80  80 0.107200   0.165
81  82 0.108000   0.150
82  83 0.108800   0.137
83  83 0.109500   0.125
84  85 0.110000   0.114
85  86 0.110600   0.104
86  88 0.111000   0.094
87  89 0.111400   0.086
88  90 0.111800   0.078
89  91 0.112100   0.071
90  94 0.112300   0.065
91  95 0.112600   0.059
92  95 0.112800   0.054
93  95 0.112900   0.049
94  96 0.113100   0.045
95  96 0.113200   0.041
96  96 0.113300   0.037
97  96 0.113400   0.034
98  96 0.113500   0.031
99  96 0.113600   0.028
100 96 0.113600   0.026
