
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 42.460
2   2 0.000528 38.680
3   2 0.001315 35.250
4  10 0.002932 32.120
5  19 0.006030 29.260
6  33 0.010700 26.660
7  63 0.016350 24.290
8  72 0.022130 22.140
9  74 0.027820 20.170
10 75 0.033150 18.380
11 75 0.038180 16.750
12 78 0.042960 15.260
13 79 0.047480 13.900
14 79 0.051800 12.670
15 78 0.055950 11.540
16 78 0.059940 10.520
17 76 0.063800  9.582
18 76 0.067550  8.731
19 74 0.071180  7.955
20 73 0.074730  7.249
21 73 0.078200  6.605
22 73 0.081590  6.018
23 71 0.084910  5.483
24 71 0.088130  4.996
25 71 0.091280  4.552
26 71 0.094350  4.148
27 71 0.097340  3.779
28 69 0.100200  3.444
29 69 0.103000  3.138
30 68 0.105700  2.859
31 68 0.108300  2.605
32 68 0.110700  2.374
33 68 0.113000  2.163
34 68 0.115200  1.971
35 67 0.117300  1.796
36 66 0.119200  1.636
37 65 0.121000  1.491
38 65 0.122700  1.358
39 64 0.124200  1.238
40 65 0.125600  1.128
41 67 0.127100  1.027
42 68 0.128400  0.936
43 69 0.129600  0.853
44 70 0.130700  0.777
45 68 0.131700  0.708
46 70 0.132600  0.645
47 70 0.133400  0.588
48 71 0.134200  0.536
49 72 0.134800  0.488
50 73 0.135500  0.445
51 73 0.136000  0.405
52 73 0.136500  0.369
53 74 0.136900  0.336
54 74 0.137300  0.307
55 75 0.137700  0.279
56 75 0.138000  0.254
57 75 0.138200  0.232
58 75 0.138500  0.211
59 75 0.138700  0.192
60 74 0.138800  0.175
61 74 0.139000  0.160
62 74 0.139100  0.146
63 74 0.139300  0.133
64 74 0.139400  0.121
65 74 0.139400  0.110
66 75 0.139500  0.100
67 75 0.139600  0.091
68 75 0.139600  0.083
69 75 0.139700  0.076
70 75 0.139700  0.069
71 75 0.139800  0.063
72 75 0.139800  0.057
73 74 0.139800  0.052
74 74 0.139900  0.048
75 74 0.139900  0.043
76 74 0.139900  0.040
77 74 0.139900  0.036
78 74 0.139900  0.033
79 74 0.139900  0.030
80 76 0.139900  0.027
81 77 0.139900  0.025
82 77 0.139900  0.023
83 77 0.140000  0.021
84 76 0.140000  0.019
85 76 0.140000  0.017
86 77 0.140000  0.016
87 77 0.140000  0.014
88 77 0.140000  0.013
89 77 0.140000  0.012
90 77 0.140000  0.011
91 78 0.140000  0.010
92 78 0.140000  0.009
