
Call:  glmnet(x = x, y = y, alpha = 0.5, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.84910
2   2 0.00847 0.77370
3   2 0.01897 0.70500
4   2 0.02805 0.64230
5   5 0.03951 0.58530
6   5 0.05173 0.53330
7   6 0.06336 0.48590
8   8 0.07372 0.44270
9   9 0.08268 0.40340
10 11 0.09054 0.36760
11 10 0.09739 0.33490
12 11 0.10330 0.30520
13 11 0.10820 0.27800
14 13 0.11250 0.25330
15 13 0.11610 0.23080
16 13 0.11920 0.21030
17 15 0.12190 0.19160
18 16 0.12420 0.17460
19 16 0.12610 0.15910
20 16 0.12770 0.14500
21 16 0.12910 0.13210
22 18 0.13020 0.12040
23 17 0.13120 0.10970
24 17 0.13200 0.09993
25 18 0.13270 0.09105
26 18 0.13330 0.08296
27 18 0.13380 0.07559
28 18 0.13420 0.06887
29 18 0.13460 0.06276
30 18 0.13490 0.05718
31 19 0.13510 0.05210
32 18 0.13540 0.04747
33 17 0.13550 0.04326
34 24 0.13570 0.03941
35 21 0.13580 0.03591
36 22 0.13620 0.03272
37 21 0.13660 0.02981
38 20 0.13700 0.02717
39 23 0.13730 0.02475
40 28 0.13770 0.02255
41 28 0.13810 0.02055
42 28 0.13840 0.01872
43 28 0.13860 0.01706
44 27 0.13890 0.01555
45 27 0.13900 0.01416
46 27 0.13920 0.01291
47 27 0.13930 0.01176
48 27 0.13940 0.01071
49 27 0.13950 0.00976
50 27 0.13960 0.00890
51 27 0.13960 0.00810
52 27 0.13970 0.00738
53 28 0.13970 0.00673
54 27 0.13980 0.00613
55 27 0.13980 0.00559
56 30 0.13980 0.00509
57 29 0.13980 0.00464
58 29 0.13990 0.00423
59 29 0.13990 0.00385
60 29 0.13990 0.00351
61 29 0.13990 0.00320
62 32 0.13990 0.00291
63 30 0.13990 0.00265
64 31 0.13990 0.00242
65 33 0.13990 0.00220
66 36 0.14000 0.00201
67 36 0.14000 0.00183
68 36 0.14000 0.00167
69 39 0.14000 0.00152
70 46 0.14000 0.00138
71 50 0.14000 0.00126
72 50 0.14000 0.00115
73 50 0.14000 0.00105
74 49 0.14000 0.00095
75 49 0.14000 0.00087
76 49 0.14000 0.00079
