
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 215.600
2    1 0.003098 196.400
3    1 0.005795 179.000
4    1 0.008136 163.100
5    1 0.010160 148.600
6    1 0.011900 135.400
7    1 0.013400 123.400
8    1 0.014690 112.400
9    1 0.015790 102.400
10   1 0.016730  93.310
11   1 0.017520  85.020
12   1 0.018200  77.470
13   3 0.020010  70.590
14   3 0.022490  64.310
15   4 0.024810  58.600
16   4 0.027650  53.400
17   4 0.030170  48.650
18   4 0.032400  44.330
19   4 0.034360  40.390
20   4 0.036070  36.800
21   4 0.037580  33.530
22   5 0.038950  30.550
23   5 0.040170  27.840
24   5 0.041230  25.370
25   6 0.042170  23.110
26   7 0.043070  21.060
27   7 0.043960  19.190
28   7 0.044730  17.480
29   7 0.045400  15.930
30   8 0.046000  14.520
31   9 0.046560  13.230
32   9 0.047080  12.050
33   9 0.047530  10.980
34   9 0.047920  10.010
35  10 0.048280   9.116
36  12 0.048720   8.307
37  12 0.049260   7.569
38  12 0.049750   6.896
39  13 0.050210   6.284
40  14 0.050720   5.725
41  15 0.051640   5.217
42  16 0.052880   4.753
43  17 0.054340   4.331
44  21 0.056660   3.946
45  21 0.059160   3.596
46  21 0.061690   3.276
47  21 0.064160   2.985
48  21 0.066660   2.720
49  21 0.069150   2.478
50  21 0.071660   2.258
51  22 0.074180   2.058
52  25 0.076840   1.875
53  27 0.079580   1.708
54  28 0.082380   1.557
55  28 0.085210   1.418
56  29 0.087980   1.292
57  29 0.090760   1.177
58  29 0.093520   1.073
59  29 0.096260   0.978
60  30 0.098950   0.891
61  30 0.101600   0.812
62  29 0.104200   0.740
63  31 0.106800   0.674
64  30 0.109300   0.614
65  30 0.111700   0.559
66  31 0.114000   0.510
67  31 0.116200   0.464
68  32 0.118300   0.423
69  33 0.120300   0.386
70  33 0.122200   0.351
71  33 0.124000   0.320
72  33 0.125700   0.292
73  33 0.127200   0.266
74  33 0.128600   0.242
75  33 0.129900   0.221
76  34 0.131100   0.201
77  34 0.132100   0.183
78  32 0.133100   0.167
79  32 0.134000   0.152
80  32 0.134700   0.139
81  33 0.135400   0.126
82  33 0.136000   0.115
83  34 0.136600   0.105
84  35 0.137000   0.096
85  35 0.137500   0.087
86  35 0.137800   0.079
87  36 0.138100   0.072
88  36 0.138400   0.066
89  37 0.138600   0.060
90  38 0.138800   0.055
91  39 0.139000   0.050
92  40 0.139200   0.045
93  40 0.139300   0.041
94  40 0.139400   0.038
95  40 0.139500   0.034
96  40 0.139600   0.031
97  40 0.139600   0.028
98  40 0.139700   0.026
99  40 0.139700   0.024
100 41 0.139800   0.022
