
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 3.3260
2   1 0.001836 3.0300
3   1 0.003361 2.7610
4   1 0.004628 2.5160
5   2 0.006000 2.2920
6   2 0.007246 2.0890
7   2 0.008281 1.9030
8   3 0.009440 1.7340
9   4 0.010520 1.5800
10  5 0.013050 1.4400
11  5 0.015210 1.3120
12  6 0.017010 1.1950
13  6 0.018790 1.0890
14  7 0.020800 0.9923
15  7 0.022670 0.9042
16  7 0.024230 0.8239
17  8 0.025530 0.7507
18  9 0.026840 0.6840
19  9 0.028090 0.6232
20 12 0.029610 0.5679
21 13 0.031600 0.5174
22 14 0.033400 0.4714
23 15 0.035080 0.4296
24 17 0.037120 0.3914
25 19 0.039050 0.3566
26 20 0.040730 0.3249
27 20 0.042330 0.2961
28 25 0.043840 0.2698
29 26 0.054090 0.2458
30 26 0.062980 0.2240
31 25 0.070620 0.2041
32 25 0.077050 0.1859
33 25 0.082470 0.1694
34 24 0.087150 0.1544
35 25 0.091220 0.1407
36 26 0.094800 0.1282
37 27 0.097840 0.1168
38 27 0.100500 0.1064
39 27 0.102700 0.0970
40 29 0.104600 0.0883
41 31 0.106500 0.0805
42 31 0.108200 0.0733
43 32 0.109600 0.0668
44 33 0.110800 0.0609
45 33 0.111800 0.0555
46 33 0.112600 0.0506
47 33 0.113300 0.0461
48 34 0.113900 0.0420
49 34 0.114400 0.0382
50 35 0.114800 0.0348
51 36 0.115200 0.0318
52 36 0.115500 0.0289
53 37 0.115800 0.0264
54 38 0.116000 0.0240
55 39 0.116200 0.0219
56 39 0.116300 0.0199
57 41 0.116500 0.0182
58 42 0.116600 0.0166
59 44 0.116700 0.0151
60 46 0.116800 0.0137
61 46 0.116800 0.0125
62 46 0.116900 0.0114
63 47 0.116900 0.0104
64 47 0.117000 0.0095
65 48 0.117000 0.0086
66 48 0.117000 0.0079
67 48 0.117100 0.0072
68 48 0.117100 0.0065
69 48 0.117100 0.0059
70 48 0.117100 0.0054
71 49 0.117100 0.0049
72 49 0.117100 0.0045
73 49 0.117200 0.0041
74 50 0.117200 0.0037
75 50 0.117200 0.0034
76 51 0.117200 0.0031
77 52 0.117200 0.0028
78 52 0.117200 0.0026
79 53 0.117200 0.0023
80 53 0.117200 0.0021
81 53 0.117200 0.0019
82 53 0.117200 0.0018
83 54 0.117200 0.0016
84 56 0.117200 0.0015
85 56 0.117200 0.0013
86 56 0.117200 0.0012
