
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 49.890
2    1 0.001601 45.460
3    1 0.002981 41.420
4    1 0.004168 37.740
5    2 0.005550 34.390
6    2 0.006780 31.330
7    3 0.007848 28.550
8    3 0.009094 26.010
9    6 0.010410 23.700
10   6 0.012630 21.600
11   6 0.014570 19.680
12   6 0.016230 17.930
13   7 0.017870 16.340
14   9 0.019990 14.890
15   9 0.021890 13.560
16   9 0.023500 12.360
17   9 0.024870 11.260
18  10 0.026220 10.260
19  11 0.027550  9.348
20  13 0.029170  8.518
21  14 0.030860  7.761
22  17 0.032570  7.072
23  17 0.034200  6.443
24  19 0.035920  5.871
25  21 0.037810  5.349
26  22 0.039580  4.874
27  23 0.041140  4.441
28  26 0.042670  4.047
29  28 0.045230  3.687
30  27 0.047630  3.360
31  28 0.049930  3.061
32  28 0.052150  2.789
33  29 0.054290  2.541
34  29 0.056420  2.316
35  29 0.058400  2.110
36  32 0.060540  1.922
37  32 0.062730  1.752
38  32 0.064920  1.596
39  33 0.067050  1.454
40  34 0.069170  1.325
41  35 0.071510  1.207
42  35 0.073840  1.100
43  36 0.076150  1.002
44  37 0.078450  0.913
45  37 0.080740  0.832
46  38 0.082990  0.758
47  37 0.085200  0.691
48  38 0.087370  0.630
49  39 0.089490  0.574
50  40 0.091540  0.523
51  40 0.093540  0.476
52  41 0.095470  0.434
53  41 0.097320  0.395
54  44 0.099090  0.360
55  44 0.100800  0.328
56  45 0.102300  0.299
57  46 0.103800  0.272
58  49 0.105200  0.248
59  50 0.106500  0.226
60  50 0.107700  0.206
61  51 0.108800  0.188
62  51 0.109700  0.171
63  51 0.110700  0.156
64  52 0.111500  0.142
65  52 0.112200  0.130
66  53 0.112800  0.118
67  53 0.113400  0.108
68  53 0.113900  0.098
69  52 0.114400  0.089
70  52 0.114800  0.081
71  52 0.115100  0.074
72  52 0.115400  0.068
73  53 0.115700  0.062
74  53 0.115900  0.056
75  53 0.116100  0.051
76  53 0.116300  0.047
77  53 0.116400  0.042
78  53 0.116500  0.039
79  53 0.116600  0.035
80  53 0.116700  0.032
81  54 0.116800  0.029
82  55 0.116900  0.027
83  55 0.116900  0.024
84  55 0.117000  0.022
85  55 0.117000  0.020
86  55 0.117000  0.018
87  55 0.117100  0.017
88  56 0.117100  0.015
89  56 0.117100  0.014
90  56 0.117100  0.013
91  56 0.117100  0.012
92  56 0.117100  0.010
93  56 0.117200  0.010
94  56 0.117200  0.009
95  56 0.117200  0.008
96  56 0.117200  0.007
97  56 0.117200  0.007
98  56 0.117200  0.006
99  56 0.117200  0.005
100 56 0.117200  0.005
