
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 50.180
2   1 0.000452 45.720
3   1 0.000941 41.660
4   1 0.001472 37.960
5   1 0.002045 34.590
6   1 0.002664 31.510
7   1 0.003332 28.710
8   2 0.004186 26.160
9   4 0.005294 23.840
10 10 0.007113 21.720
11 17 0.009725 19.790
12 26 0.012910 18.030
13 38 0.016750 16.430
14 43 0.020830 14.970
15 49 0.025100 13.640
16 56 0.029440 12.430
17 62 0.033800 11.330
18 65 0.038110 10.320
19 67 0.042300  9.403
20 69 0.046450  8.567
21 70 0.050440  7.806
22 70 0.054300  7.113
23 70 0.058040  6.481
24 71 0.061660  5.905
25 72 0.065150  5.381
26 72 0.068540  4.903
27 76 0.071820  4.467
28 76 0.075010  4.070
29 76 0.078080  3.709
30 75 0.081010  3.379
31 75 0.083810  3.079
32 74 0.086480  2.805
33 74 0.089020  2.556
34 74 0.091430  2.329
35 73 0.093690  2.122
36 74 0.095840  1.934
37 74 0.097840  1.762
38 77 0.099710  1.605
39 77 0.101500  1.463
40 77 0.103100  1.333
41 77 0.104600  1.214
42 75 0.105900  1.107
43 76 0.107200  1.008
44 75 0.108300  0.919
45 74 0.109300  0.837
46 73 0.110200  0.763
47 72 0.111000  0.695
48 73 0.111800  0.633
49 73 0.112500  0.577
50 75 0.113000  0.526
51 78 0.113600  0.479
52 77 0.114000  0.436
53 79 0.114500  0.398
54 77 0.114900  0.362
55 76 0.115200  0.330
56 74 0.115500  0.301
57 75 0.115700  0.274
58 77 0.115900  0.250
59 77 0.116100  0.228
60 76 0.116300  0.207
61 77 0.116400  0.189
62 78 0.116500  0.172
63 78 0.116600  0.157
64 79 0.116700  0.143
65 80 0.116800  0.130
66 81 0.116900  0.119
67 82 0.116900  0.108
68 82 0.117000  0.098
69 82 0.117000  0.090
70 82 0.117000  0.082
71 82 0.117100  0.075
72 82 0.117100  0.068
73 82 0.117100  0.062
74 82 0.117100  0.056
75 82 0.117100  0.051
76 82 0.117100  0.047
77 81 0.117200  0.043
78 81 0.117200  0.039
79 81 0.117200  0.035
80 81 0.117200  0.032
81 81 0.117200  0.029
82 82 0.117200  0.027
83 82 0.117200  0.024
84 82 0.117200  0.022
85 82 0.117200  0.020
86 82 0.117200  0.018
87 82 0.117200  0.017
88 82 0.117200  0.015
89 83 0.117200  0.014
90 83 0.117200  0.013
