
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 2.93500
2   1 0.001838 2.67400
3   1 0.003364 2.43600
4   1 0.004632 2.22000
5   2 0.006004 2.02300
6   2 0.007251 1.84300
7   2 0.008286 1.67900
8   3 0.009443 1.53000
9   4 0.010520 1.39400
10  5 0.013060 1.27000
11  5 0.015220 1.15700
12  6 0.017020 1.05500
13  6 0.018800 0.96100
14  7 0.020800 0.87560
15  7 0.022680 0.79780
16  7 0.024240 0.72690
17  8 0.025530 0.66240
18  9 0.026840 0.60350
19  9 0.028100 0.54990
20 12 0.029620 0.50100
21 13 0.031610 0.45650
22 14 0.033410 0.41600
23 15 0.035090 0.37900
24 17 0.037130 0.34540
25 19 0.039060 0.31470
26 20 0.040740 0.28670
27 20 0.042340 0.26120
28 25 0.043850 0.23800
29 26 0.054730 0.21690
30 26 0.064040 0.19760
31 25 0.071900 0.18010
32 25 0.078430 0.16410
33 25 0.083880 0.14950
34 24 0.088520 0.13620
35 25 0.092520 0.12410
36 26 0.096010 0.11310
37 27 0.098950 0.10300
38 27 0.101500 0.09389
39 27 0.103600 0.08555
40 29 0.105400 0.07795
41 31 0.107100 0.07102
42 31 0.108800 0.06471
43 32 0.110100 0.05896
44 33 0.111300 0.05373
45 33 0.112200 0.04895
46 33 0.113000 0.04460
47 33 0.113600 0.04064
48 34 0.114200 0.03703
49 34 0.114600 0.03374
50 35 0.115000 0.03074
51 36 0.115400 0.02801
52 36 0.115600 0.02552
53 37 0.115900 0.02326
54 38 0.116100 0.02119
55 39 0.116300 0.01931
56 39 0.116400 0.01759
57 41 0.116500 0.01603
58 42 0.116600 0.01461
59 43 0.116700 0.01331
60 46 0.116800 0.01213
61 46 0.116900 0.01105
62 46 0.116900 0.01007
63 47 0.117000 0.00917
64 47 0.117000 0.00836
65 48 0.117000 0.00762
66 48 0.117100 0.00694
67 48 0.117100 0.00632
68 48 0.117100 0.00576
69 48 0.117100 0.00525
70 48 0.117100 0.00478
71 49 0.117100 0.00436
72 49 0.117200 0.00397
73 49 0.117200 0.00362
74 50 0.117200 0.00330
75 50 0.117200 0.00300
76 52 0.117200 0.00274
77 52 0.117200 0.00249
78 52 0.117200 0.00227
79 53 0.117200 0.00207
80 53 0.117200 0.00189
81 53 0.117200 0.00172
82 55 0.117200 0.00157
83 55 0.117200 0.00143
84 55 0.117200 0.00130
85 56 0.117200 0.00119
